event,start_frame,end_frame
Walk,102,161
Put_something_on_table,127,140
Walk,298,330
Take_something_off_table,314,332
Walk,373,441
Dump_in_trash,413,493
Walk,509,566
Take_something_off_table,665,680
Put_something_on_table,717,730
Use_fridge,1059,1247
Walk,1247,1284
Use_Drawer,1302,1414
Use_Drawer,1453,1489
Walk,1489,1510
Walk,1538,1555
Use_Drawer,1551,1574
Walk,1566,1593
Cook,1580,18760
Put_something_on_table,1586,1598
Cook.Cut,1651,1689
Cook.Cut,1743,2563
Cook.Cut,2886,3364
Put_something_on_table,3337,3355
Walk,3566,3588
Walk,3686,3702
Put_something_on_table,3700,3709
Use_cupboard,3736,3799
Use_Drawer,3767,3799
Use_cupboard,4019,4058
Use_Drawer,4020,4047
Take_something_off_table,4066,4079
Cook.Use_oven,4088,4187
Use_cupboard,4173,4199
Cook.Use_oven,4205,4221
Walk,4231,4363
Take_something_off_table,4249,4268
Put_something_on_table,4322,4336
Walk,4388,4412
Take_something_off_table,4415,4424
Put_something_on_table,4426,4436
Put_something_on_table,4542,4560
Walk,4547,4604
Walk,4798,4849
Put_something_on_table,4891,4905
Cook.Cut,4905,5954
Take_something_off_table,4915,4923
Cook.Cut,6021,6114
Cook.Cut,6217,6233
Cook.Cut,6276,6284
Cook.Cut,6370,6412
Cook.Cut,6488,6511
Cook.Cut,6602,6634
Take_something_off_table,6699,6718
Put_something_on_table,6766,6780
Take_something_off_table,6816,6832
Walk,6817,6886
Put_something_on_table,6866,6875
Cook.Use_stove,6912,6948
Walk,6955,6976
Use_cupboard,6977,7030
Walk,7034,7065
Put_something_on_table,7059,7068
Put_something_on_table,7135,7150
Take_something_off_table,7224,7236
Walk,7249,7280
Use_cupboard,7278,7344
Use_cupboard,7395,7454
Walk,7502,7529
Take_something_off_table,7522,7533
Cook.Stir,7535,7592
Cook.Use_stove,7670,7702
Walk,7707,7736
Cook.Use_oven,7735,7799
Use_cupboard,7846,7919
Put_something_on_table,7938,7962
Use_fridge,8002,8105
Pour.From_bottle,8134,8187
Use_fridge,8271,8345
Take_pills,8374,8465
Take_something_off_table,8467,8489
Drink.From_cup,8487,8591
Put_something_on_table,8594,8617
Take_something_off_table,8630,8650
Use_cupboard,8652,8703
Walk,8722,8774
Take_something_off_table,8990,9012
Walk,9014,9062
Put_something_on_table,9057,9073
Clean_dishes,9888,10231
Clean_dishes.Dry_up,9888,10231
Use_Drawer,9923,10035
Use_cupboard,10139,10212
Walk,10212,10254
Walk,10287,10385
Take_something_off_table,10326,10338
Walk,10613,10635
Dump_in_trash,10738,10910
Use_cupboard,11141,11229
Put_something_on_table,11230,11253
Use_fridge,11282,11353
Put_something_on_table,11406,11420
Take_something_off_table,11462,11481
Put_something_on_table,11509,11522
Take_pills,11524,11583
Take_something_off_table,11573,11588
Drink.From_bottle,11595,11716
Use_fridge,11805,11881
Take_something_off_table,11905,11925
Use_cupboard,11942,12050
Walk,12056,12113
Cook.Stir,12113,12193
Cook.Use_stove,12224,12256
Walk,12271,12299
Cook.Use_oven,12305,12400
Walk,12950,13007
Cook.Stir,13008,13115
Walk,13158,13198
Use_fridge,13280,13353
Put_something_on_table,13427,13448
Use_fridge,13512,13597
Take_something_off_table,13626,13637
Eat_snack,13697,13782
Walk,13817,13847
Dump_in_trash,13843,13888
Walk,13943,14013
Cook.Stir,14013,14099
Walk,14099,14190
Cook.Use_oven,14280,14319
Clean_dishes,14420,16400
Clean_dishes.Dry_up,14434,14492
Use_Drawer,14485,14605
Clean_dishes.Dry_up,14862,16143
Put_something_on_table,14973,15006
Use_Drawer,15303,15372
Use_cupboard,15714,15941
Put_something_on_table,16098,16129
Clean_dishes.Dry_up,16294,16390
Walk,16498,16541
Walk,16598,16628
Cook.Stir,16629,16943
Eat_snack,16943,16975
Walk,17061,17113
Use_cupboard,17335,17444
Put_something_on_table,17485,17503
Use_cupboard,17536,17570
Use_cupboard,17643,17742
Walk,17765,17821
Walk,17826,17874
Take_something_off_table,17966,17982
Walk,17977,18018
Cook.Use_oven,18425,18679
Walk,19393,19405
Walk,19418,19500
Walk,19616,19678
Walk,19709,19745
Dump_in_trash,19981,20067
Dump_in_trash,20219,20356
Clean_dishes.Dry_up,21025,22281
Clean_dishes,21025,22281
Use_Drawer,21203,21270
Use_cupboard,22207,22267
Dump_in_trash,22445,22492
Walk,23715,23767
Walk,23833,23885
Walk,24057,24081
Walk,24118,24184
