event,start_frame,end_frame
Walk,240,262
Make_coffee,269,1875
Walk,551,594
Make_coffee.Pour_water,621,763
Use_cupboard,866,941
Use_Drawer,902,969
Put_something_on_table,987,1001
Take_something_off_table,1041,1050
Put_something_on_table,1308,1318
Make_coffee.Pour_grains,1473,1555
Take_something_off_table,1619,1635
Use_Drawer,1646,1680
Use_cupboard,1647,1715
Take_something_off_table,1947,1963
Put_something_on_table,1970,1983
Walk,2246,2266
Walk,2413,2453
Put_something_on_table,2435,2446
Walk,2478,2506
Walk,2680,2721
Put_something_on_table,2696,2720
Walk,2758,2772
Walk,2942,2964
Put_something_on_table,2955,2973
Use_cupboard,3079,3262
Use_Drawer,3125,3261
Take_something_off_table,3273,3298
Use_fridge,3305,3431
Take_something_off_table,3460,3483
Put_something_on_table,3487,3500
Use_Drawer,3529,3556
Take_something_off_table,3564,3579
Use_Drawer,3601,3629
Take_something_off_table,3744,3762
Put_something_on_table,3884,3901
Walk,4092,4127
Dump_in_trash,4124,4154
Walk,4165,4197
Put_something_on_table,4189,4203
Walk,4213,4243
Dump_in_trash,4237,4277
Walk,4286,4314
Walk,4938,4971
Use_cupboard,4969,5046
Use_Drawer,4969,5011
Take_something_off_table,5073,5081
Take_something_off_table,5114,5125
Walk,6883,6905
Walk,6932,6974
Take_something_off_table,6965,6977
Pour.From_kettle,6976,7051
Put_something_on_table,7049,7061
Walk,7087,7109
Walk,7143,7180
Walk,7202,7218
Walk,7244,7294
Walk,7861,7888
Walk,7919,7960
Dump_in_trash,7947,7984
Walk,8005,8045
Walk,8078,8134
Take_something_off_table,8473,8490
Drink.From_cup,8517,8591
Drink.From_cup,8658,8720
Walk,8773,8840
Sit_down,8858,8915
