event,start_frame,end_frame
Walk,47,117
Walk,127,169
Take_something_off_table,188,204
Walk,238,278
Put_something_on_table,361,387
Sit_down,414,501
Read,591,9943
Write,591,9943
Take_something_off_table,9023,9049
Get_up,9950,9987
Walk,9986,10033
Put_something_on_table,10030,10043
Walk,10108,10199
Walk,10233,10282
Put_something_on_table,10264,10285
Put_something_on_table,10310,10321
Walk,10347,10405
Walk,10494,10566
Put_something_on_table,10550,10567
Put_something_on_table,10596,10618
Walk,10650,10703
Walk,10880,10957
Put_something_on_table,10952,10975
Breakfast,10980,19580
Sit_down,10990,11050
Take_something_off_table,11063,11086
Put_something_on_table,11106,11125
Take_something_off_table,11190,11206
Put_something_on_table,11376,11396
Put_something_on_table,11419,11437
Breakfast.Cut_bread,11496,11773
Take_something_off_table,11827,11854
Put_something_on_table,11986,12007
Take_something_off_table,12096,12112
Breakfast.Spread_jam_or_butter,12157,12547
Put_something_on_table,12557,12578
Take_something_off_table,12950,12968
Pour.From_bottle,13094,13161
Put_something_on_table,13157,13173
Take_something_off_table,13197,13224
Breakfast.Cut_bread,13318,13505
Breakfast.Eat_at_table,13520,13562
Take_something_off_table,13641,13666
Take_something_off_table,13694,13710
Put_something_on_table,13712,13726
Take_something_off_table,14080,14100
Drink.From_cup,14098,14163
Put_something_on_table,14160,14180
Breakfast.Eat_at_table,14286,14319
Breakfast.Eat_at_table,14378,14420
Breakfast.Cut_bread,14443,14520
Breakfast.Eat_at_table,14584,14612
Take_something_off_table,15033,15069
Drink.From_cup,15074,15140
Put_something_on_table,15159,15184
Breakfast.Eat_at_table,15258,15299
Breakfast.Cut_bread,15407,15568
Breakfast.Eat_at_table,15778,15823
Breakfast.Cut_bread,16184,16256
Breakfast.Eat_at_table,16322,16359
Take_something_off_table,17308,17335
Drink.From_cup,17343,17425
Drink.From_cup,17469,17520
Put_something_on_table,17514,17543
Breakfast.Cut_bread,17575,17618
Breakfast.Eat_at_table,17622,17697
Breakfast.Eat_at_table,18120,18172
Breakfast.Eat_at_table,18657,18679
Breakfast.Eat_at_table,18695,18719
Breakfast.Eat_at_table,18757,18776
Breakfast.Eat_at_table,18815,18843
Take_something_off_table,19372,19380
Put_something_on_table,19382,19391
Take_something_off_table,19500,19516
Drink.From_cup,19514,19578
Put_something_on_table,19573,19590
Get_up,19620,19654
Walk,19654,19687
Take_something_off_table,19687,19706
Walk,19708,19759
Put_something_on_table,19734,19748
Sit_down,19776,19812
Read,19865,27203
Write,19865,27203
Take_something_off_table,27180,27197
Drink.From_cup,27202,27280
Drink.From_cup,27317,27395
Put_something_on_table,27393,27406
Get_up,27456,27486
Take_something_off_table,27482,27502
Walk,27521,27557
Put_something_on_table,27549,27566
Walk,27571,27602
Take_something_off_table,27604,27616
Put_something_on_table,27620,27629
Take_something_off_table,27652,27672
Walk,27685,27739
Walk,27808,27873
Take_something_off_table,27872,27886
Take_something_off_table,27949,27968
Walk,27974,28040
Walk,28255,28339
Wipe_table,28337,28388
Walk,28402,28476
Walk,28548,28655
Take_something_off_table,28665,28707
Walk,28722,28770
Sit_down,28779,28822
Read,28898,35201
