event,start_frame,end_frame
Walk,117,132
Walk,163,200
Walk,277,311
Put_something_on_table,395,416
Sit_down,457,502
Write,565,9925
Read,565,9925
Take_something_off_table,9941,9963
Get_up,9957,9989
Walk,10001,10040
Walk,10141,10174
Walk,10262,10285
Put_something_on_table,10284,10300
Put_something_on_table,10331,10351
Walk,10360,10381
Walk,10555,10571
Put_something_on_table,10571,10594
Put_something_on_table,10609,10635
Walk,10664,10689
Walk,10934,10963
Put_something_on_table,10969,10996
Sit_down,11021,11069
Breakfast,11080,19620
Put_something_on_table,11137,11154
Put_something_on_table,11438,11464
Breakfast.Cut_bread,11482,11804
Take_something_off_table,11807,11866
Put_something_on_table,12004,12026
Take_something_off_table,12113,12122
Put_something_on_table,12151,12169
Breakfast.Spread_jam_or_butter,12165,12565
Put_something_on_table,12573,12595
Put_something_on_table,12676,12689
Breakfast.Spread_jam_or_butter,12835,12904
Pour.From_bottle,13125,13175
Put_something_on_table,13176,13186
Take_something_off_table,13234,13251
Breakfast.Cut_bread,13321,13526
Breakfast.Eat_at_table,13541,13565
Take_something_off_table,13660,13673
Take_something_off_table,13713,13728
Take_something_off_table,14096,14117
Drink.From_cup,14114,14179
Put_something_on_table,14179,14198
Breakfast.Eat_at_table,14312,14344
Breakfast.Cut_bread,14477,14523
Breakfast.Eat_at_table,14606,14632
Put_something_on_table,14998,15018
Take_something_off_table,15037,15056
Put_something_on_table,15055,15068
Take_something_off_table,15070,15093
Drink.From_cup,15094,15213
Put_something_on_table,15174,15203
Breakfast.Eat_at_table,15281,15333
Breakfast.Cut_bread,15424,15557
Breakfast.Eat_at_table,15796,15842
Breakfast.Eat_at_table,16340,16388
Take_something_off_table,17318,17352
Drink.From_cup,17350,17534
Put_something_on_table,17533,17557
Take_something_off_table,17572,17594
Breakfast.Cut_bread,17592,17636
Breakfast.Eat_at_table,17645,17677
Put_something_on_table,17699,17719
Breakfast.Eat_at_table,18149,18211
Breakfast.Eat_at_table,18676,18876
Take_something_off_table,19521,19536
Drink.From_cup,19535,19639
Put_something_on_table,19598,19625
Get_up,19640,19663
Walk,19668,19702
Walk,19730,19783
Put_something_on_table,19752,19770
Sit_down,19805,19831
Read,19884,27189
Write,19884,27189
Take_something_off_table,27198,27219
Drink.From_cup,27215,27414
Put_something_on_table,27413,27451
Get_up,27477,27506
Take_something_off_table,27501,27526
Walk,27537,27570
Walk,27585,27623
Take_something_off_table,27621,27639
Take_something_off_table,27673,27695
Walk,27695,27721
Walk,27875,27902
Take_something_off_table,27896,27924
Walk,27927,27958
Take_something_off_table,27956,27989
Walk,27988,28023
Walk,28321,28361
Wipe_table,28352,28420
Walk,28416,28452
Walk,28615,28673
Walk,28738,28800
Sit_down,28811,28844
Read,28897,36006
