event,start_frame,end_frame
Get_up,3,32
Take_something_off_table,485,505
Walk,511,538
Leave,528,548
Enter,1663,1689
Walk,1672,1768
Put_something_on_table,1769,1781
Sit_down,1787,1816
Use_laptop,1844,3428
Take_something_off_table,3437,3472
Get_up,3445,3478
Put_something_on_table,3817,3856
Take_pills,3907,4110
Take_something_off_table,4103,4114
Drink.From_bottle,4111,4208
Take_something_off_table,4252,4271
Sit_down,4505,4543
Put_something_on_table,4532,4552
Read,4578,13485
Take_something_off_table,13465,13501
Get_up,13503,13543
Put_something_on_table,13732,13754
Sit_down,13738,13772
Write,13778,16652
Get_up,16918,16947
Walk,17001,17098
Walk,17258,17336
Sit_down,17340,17376
Put_something_on_table,17346,17364
