event,start_frame,end_frame
Enter,2,144
Walk,68,200
Make_tea,160,2120
Take_something_off_table,207,218
Get_water,380,640
Put_something_on_table,595,613
Make_tea.Boil_water,600,800
Use_cupboard,865,1154
Put_something_on_table,1167,1188
Make_tea.Insert_tea_bag,1230,1328
Dump_in_trash,1559,1636
Pour.From_kettle,1993,2138
Take_something_off_table,2657,2685
Dump_in_trash,2843,2915
Take_something_off_table,2943,2956
Drink.From_cup,2970,3061
Put_something_on_table,3049,3066
Take_something_off_table,3193,3206
Dump_in_trash,3346,3414
Use_Drawer,3415,3661
Clean_dishes,3519,4614
Clean_dishes,3519,4613
Clean_dishes.Clean_with_water,3663,3962
Take_something_off_table,4673,4693
Drink.From_cup,4683,4789
Put_something_on_table,4783,4802
Clean_dishes,4800,8920
Clean_dishes.Dry_up,4858,5531
Use_Drawer,5541,5645
Clean_dishes.Dry_up,5669,6047
Use_Drawer,6053,6129
Clean_dishes.Dry_up,6129,6236
Take_something_off_table,6299,6315
Use_Drawer,6308,6575
Clean_dishes.Dry_up,6606,7449
Use_cupboard,7454,7697
Clean_dishes.Dry_up,8392,8766
Use_Drawer,8768,8936
Wipe_table,9096,9499
Wipe_table,9542,9776
Wipe_table,9923,10134
Use_Drawer,10523,10660
Dump_in_trash,10908,10951
Dump_in_trash,11402,11533
Walk,11763,11960
Leave,12035,12086
