event,start_frame,end_frame
Watch_TV,914,1042
Watch_TV,1343,1436
Watch_TV,2503,2647
Get_up,3184,3229
Walk,3229,3291
Leave,3260,3329
Enter,6697,6817
Walk,6749,6838
Sit_down,6848,6901
Take_something_off_table,6907,6927
Get_up,7856,7880
Put_something_on_table,7856,7863
Walk,7882,7924
Leave,7895,7945
Enter,8590,8693
Walk,8635,8744
Sit_down,8745,8784
Watch_TV,8780,8887
Drink.From_cup,8790,8907
Put_something_on_table,8919,8937
Take_something_off_table,8965,8981
Watch_TV,9275,9344
Watch_TV,9528,9776
Watch_TV,10029,10104
Get_up,10860,10888
Walk,10894,10952
Leave,10912,10959
Enter,11110,11170
Walk,11140,11201
Sit_down,11202,11233
Take_something_off_table,11296,11313
Watch_TV,11306,11452
Drink.From_cup,11306,11426
Put_something_on_table,11415,11428
Take_something_off_table,11534,11549
Watch_TV,14552,14622
Take_something_off_table,14659,14681
Drink.From_cup,14671,14762
Watch_TV,14673,14828
Put_something_on_table,14754,14770
Watch_TV,15072,15105
Watch_TV,15217,15375
Watch_TV,17414,17501
Watch_TV,19338,19452
Take_something_off_table,20366,20383
Drink.From_cup,20373,20476
Watch_TV,20383,20652
Drink.From_cup,20515,20621
Put_something_on_table,20601,20619
Get_up,20654,20678
Walk,20684,20742
Leave,20705,20780
Enter,22263,22362
Walk,22321,22407
Sit_down,22409,22448
Take_something_off_table,22549,22565
Drink.From_cup,22553,22663
Watch_TV,22564,22673
Put_something_on_table,22654,22668
Watch_TV,23799,23911
Take_something_off_table,24225,24244
Watch_TV,24229,24343
Drink.From_cup,24237,24330
Put_something_on_table,24322,24338
Watch_TV,24672,24733
Watch_TV,25172,25746
Watch_TV,27597,27636
