event,start_frame,end_frame
Use_cupboard,5,547
Make_coffee.Pour_grains,211,355
Make_coffee,211,1134
Make_coffee.Get_water,697,870
Make_coffee.Pour_water,906,1037
Clean_dishes.Put_something_in_sink,1222,1800
Use_Drawer,1840,2075
Clean_dishes,1947,6439
Clean_dishes,1947,6439
Clean_dishes.Clean_with_water,2075,2949
Clean_dishes.Dry_up,3076,3963
Use_cupboard,6552,6638
Pour.From_kettle,6732,6846
Take_something_off_table,6886,6898
Walk,6896,6990
Drink.From_cup,7543,7702
Drink.From_cup,7772,7864
Drink.From_cup,7980,8047
Drink.From_cup,8158,8225
Drink.From_cup,8262,8343
Drink.From_cup,8468,8559
Drink.From_cup,8652,8742
Drink.From_cup,8845,8925
Drink.From_cup,9025,9103
Walk,9129,9362
Put_something_on_table,9247,9267
Dump_in_trash,9281,9321
Clean_dishes,9320,15900
Clean_dishes.Dry_up,9377,9638
Use_Drawer,9639,9847
Clean_dishes.Dry_up,9846,10355
Use_Drawer,10358,10753
Clean_dishes.Dry_up,10764,10899
Use_Drawer,10901,10968
Clean_dishes.Dry_up,10986,11174
Clean_dishes.Dry_up,11177,11232
Use_Drawer,11315,11383
Clean_dishes.Dry_up,11389,11510
Use_Drawer,11514,11572
Clean_dishes.Dry_up,11573,11680
Use_Drawer,11682,11717
Clean_dishes.Dry_up,11715,11819
Use_Drawer,11822,11882
Clean_dishes.Dry_up,11883,12180
Use_Drawer,12185,12233
Clean_dishes.Dry_up,12251,12301
Use_Drawer,12301,12342
Clean_dishes.Dry_up,12344,12412
Use_Drawer,12413,12454
Clean_dishes.Dry_up,12452,12559
Use_Drawer,12563,12697
Clean_dishes.Dry_up,13626,13861
Use_cupboard,13867,13972
Use_Drawer,14075,14168
Clean_dishes.Dry_up,14206,14369
Use_Drawer,14386,14474
Clean_dishes.Dry_up,14492,14973
Put_something_on_table,14976,15038
Clean_dishes.Clean_with_water,15226,15506
Clean_dishes.Dry_up,15556,15849
Wipe_table,16485,16951
Wipe_table,17247,17421
Use_Drawer,17984,18078
Wipe_table,18078,18142
Wipe_table,18825,18907
Walk,19531,19702
Leave,19681,19789
