event,start_frame,end_frame
Enter,33,48
Walk,36,66
Make_coffee,180,2420
Make_coffee.Get_water,307,405
Dump_in_trash,605,737
Make_coffee.Pour_grains,1478,1795
Make_coffee.Pour_water,2109,2269
Make_coffee,2420,2427
Use_Drawer,2457,2692
Clean_dishes,2870,5591
Clean_dishes,2870,5591
Clean_dishes.Dry_up,4582,5582
Use_Drawer,6939,7239
Take_something_off_table,7245,7272
Walk,7265,7468
Put_something_on_table,7357,7387
Walk,7542,7626
Pour.From_kettle,7628,7713
Pour.From_kettle,7716,7808
Walk,7835,7928
Clean_dishes,7932,9313
Clean_dishes,7932,9313
Walk,9454,9550
Take_something_off_table,9545,9567
Drink.From_cup,9558,9630
Watch_TV,9582,10045
Drink.From_cup,9701,9787
Drink.From_cup,9945,10075
Put_something_on_table,10056,10086
Walk,10102,10179
Dump_in_trash,10342,10467
Walk,11860,11962
Take_something_off_table,11960,11985
Drink.From_cup,11972,12063
Watch_TV,11981,12423
Drink.From_cup,12293,12370
Drink.From_cup,12434,12527
Put_something_on_table,12512,12547
Take_something_off_table,12688,12716
Drink.From_cup,12695,12824
Put_something_on_table,12806,12836
Watch_TV,12965,13621
Take_something_off_table,13267,13305
Drink.From_cup,13637,13716
Watch_TV,13693,13821
Walk,13824,13921
Walk,14004,14050
Use_fridge,14053,14178
Use_cupboard,14207,14314
Drink.From_cup,14344,14402
Walk,14360,14407
Leave,14381,14431
Enter,14556,14608
Walk,14572,14657
Drink.From_cup,14692,14792
Put_something_on_table,14767,14842
