event,start_frame,end_frame
Enter,16,25
Walk,17,88
Make_tea,118,448
Make_tea.Boil_water,118,448
Put_something_on_table,271,305
Clean_dishes,576,1642
Clean_dishes,576,1642
Clean_dishes.Dry_up,1004,1633
Take_something_off_table,1695,1707
Pour.From_kettle,1702,1854
Put_something_on_table,1841,1862
Use_cupboard,1903,2018
Walk,2048,2277
Make_tea.Insert_tea_bag,2326,2646
Take_something_off_table,2710,2739
Walk,2750,2923
Put_something_on_table,2831,2858
Use_fridge,2928,2988
Walk,2999,3155
Eat_snack,3159,3192
Take_something_off_table,3202,3216
Drink.From_cup,3211,3289
Put_something_on_table,3283,3299
Watch_TV,3306,3419
Take_something_off_table,3436,3469
Put_something_on_table,3539,3561
Take_something_off_table,3562,3592
Drink.From_cup,3617,3682
Put_something_on_table,3719,3769
Walk,3847,3936
Put_something_on_table,3928,3950
Take_something_off_table,4070,4084
Make_tea.Boil_water,4136,4544
Take_something_off_table,4810,4816
Walk,4817,4907
Drink.From_cup,4899,4962
Walk,5086,5175
Put_something_on_table,5172,5199
Make_tea.Insert_tea_bag,5358,5443
Pour.From_kettle,5452,5584
Walk,6000,6081
Put_something_on_table,6088,6111
Drink.From_cup,6432,6484
Put_something_on_table,6493,6522
Take_something_off_table,6772,6779
Drink.From_cup,6774,6829
Put_something_on_table,6968,7037
Walk,7207,7314
Walk,7552,7597
Use_cupboard,7699,7796
Walk,7804,7889
Take_something_off_table,7896,7925
Drink.From_cup,7933,7983
Put_something_on_table,7970,8000
Take_something_off_table,8286,8303
Walk,8315,8400
Drink.From_cup,8478,8549
Clean_dishes,8600,9226
Clean_dishes,8600,9030
Clean_dishes.Dry_up,8737,9036
Use_Drawer,9040,9226
Walk,9240,9318
Walk,9425,9662
Clean_dishes,9670,10248
Clean_dishes,9670,10248
Walk,10261,10433
Watch_TV,10436,10991
