event,start_frame,end_frame
Enter,12,169
Walk,128,362
Sit_down,364,387
Read,543,1572
Take_something_off_table,1594,1627
Drink.From_cup,1653,1707
Read,1713,1977
Drink.From_cup,1977,2029
Read,2030,3469
Put_something_on_table,2128,2146
Take_something_off_table,3486,3506
Read,3498,3539
Drink.From_cup,3548,3605
Put_something_on_table,3631,3658
Read,3670,3984
Get_up,4066,4102
Sit_down,4197,4224
Read,4368,6425
Take_something_off_table,6454,6474
Drink.From_cup,6498,6562
Read,6574,7289
Drink.From_cup,7297,7350
Put_something_on_table,7361,7386
Read,7392,7965
Get_up,7968,7994
Sit_down,8097,8132
Write,8166,10105
Put_something_on_table,10191,10208
Get_up,10228,10253
Sit_down,10279,10308
Read,10373,18378
Read,18635,23148
Take_something_off_table,23239,23259
Drink.From_cup,23275,23361
Put_something_on_table,23339,23368
