event,start_frame,end_frame
Walk,27,169
Leave,125,264
Enter,520,746
Walk,656,791
Sit_down,791,817
Take_something_off_table,857,885
Watch_TV,1179,1340
Watch_TV,1363,1547
Take_something_off_table,1780,1802
Watch_TV,1801,3411
Drink.From_cup,1840,1894
Drink.From_cup,2390,2491
Drink.From_cup,2497,2589
Put_something_on_table,2617,2659
Take_something_off_table,2818,2844
Drink.From_cup,2837,2981
Put_something_on_table,2967,2994
Get_up,3199,3227
Walk,3279,3332
Walk,3357,3498
Leave,3440,3603
Enter,4012,4212
Walk,4164,4219
Take_something_off_table,4217,4238
Read,4264,4478
Read,4555,4907
Read,5033,5415
Put_something_on_table,5501,5528
Walk,5552,6014
Take_something_off_table,6014,6047
Sit_down,6055,6087
Watch_TV,6072,8207
Drink.From_cup,6089,6179
Drink.From_cup,6314,6428
Drink.From_cup,6634,6722
Drink.From_cup,6841,6935
Drink.From_cup,7005,7091
Drink.From_cup,7416,7518
Drink.From_cup,7537,7644
Drink.From_cup,7850,7963
Drink.From_cup,8123,8246
Get_up,8288,8334
Walk,8357,8600
Leave,8555,8750
Enter,9246,9676
Walk,9666,9732
Leave,9704,9844
Enter,10010,10197
Walk,10146,10260
Walk,10338,10392
Walk,10450,10713
Take_something_off_table,10838,10889
Sit_down,10916,10943
Read,10967,11177
Watch_TV,11178,11466
Read,11469,11829
Watch_TV,11830,14687
Take_something_off_table,14699,14718
Drink.From_cup,14705,14799
Put_something_on_table,14781,14801
Watch_TV,14794,14877
Get_up,14836,14856
Put_something_on_table,14893,14918
Walk,14976,15067
Leave,15038,15136
Enter,15293,15477
Walk,15412,15650
Watch_TV,15636,15748
Walk,15750,15782
Walk,16005,16066
Watch_TV,16052,16277
Walk,16275,16410
Watch_TV,16436,16472
Walk,16795,17091
Watch_TV,17168,17245
Sit_down,17168,17195
Read,17247,17298
Take_something_off_table,17312,17338
Drink.From_cup,17329,17444
Put_something_on_table,17428,17450
Watch_TV,17454,18613
Get_up,18476,18505
Walk,18502,18606
Watch_TV,18658,19903
Walk,18720,18730
Walk,18884,18957
Walk,19905,19962
Walk,20937,21075
Take_something_off_table,21171,21195
Use_telephone,21182,21522
Put_something_on_table,21506,21531
Take_something_off_table,21619,21636
Drink.From_cup,21727,21814
Walk,21804,22016
Walk,22063,22456
Walk,23283,23631
Put_something_on_table,23454,23482
Watch_TV,23613,23998
Drink.From_cup,23624,23704
Walk,23922,24125
Drink.From_cup,24108,24201
Walk,24391,24528
Drink.From_cup,24526,24584
Put_something_on_table,24567,24592
Walk,24614,24701
Take_something_off_table,24711,24737
Read,24719,26368
Walk,24846,25366
Walk,25742,26349
Put_something_on_table,26365,26392
