event,start_frame,end_frame
Enter,13,35
Walk,15,96
Use_Drawer,96,176
Walk,180,320
Put_something_on_table,220,254
Use_Drawer,327,616
Cook,640,16800
Put_something_on_table,658,690
Use_fridge,783,952
Put_something_on_table,952,980
Use_Drawer,996,1127
Put_something_on_table,1138,1161
Cook.Use_stove,1148,1171
Cook.Use_stove,1148,1171
Put_something_on_table,1192,1223
Walk,1233,1309
Cook.Cut,1538,2064
Cook.Cut,1538,2064
Walk,2074,2147
Use_Drawer,2152,2210
Walk,2555,2688
Drink.From_cup,2620,2689
Put_something_on_table,2665,2705
Cook.Cut,2700,3308
Cook.Cut,2700,3308
Drink.From_cup,3332,3440
Walk,3771,3877
Use_fridge,4181,4414
Walk,4419,4541
Walk,4582,4686
Walk,4758,4785
Use_Drawer,4791,5413
Walk,5414,5449
Cook.Use_oven,5786,5906
Walk,5914,6013
Cook.Cut,6049,6813
Cook.Cut,6049,6813
Take_something_off_table,6830,6843
Drink.From_cup,6835,6919
Put_something_on_table,6912,6936
Cook.Cut,6944,7396
Cook.Cut,6944,7396
Eat_snack,7335,7387
Walk,7421,7535
Dump_in_trash,7868,7953
Dump_in_trash,8295,8402
Cook.Stir,8452,8656
Cook.Stir,8452,8656
Walk,8709,8875
Take_something_off_table,8757,8778
Drink.From_cup,8816,8875
Put_something_on_table,8867,8892
Cook.Stir,8965,9362
Cook.Use_oven,8965,9362
Cook.Stir,9951,10154
Cook.Stir,9951,10154
Cook.Stir,10244,10346
Cook.Stir,10244,10346
Drink.From_cup,10582,10683
Take_something_off_table,10582,10589
Put_something_on_table,10676,10703
Clean_dishes,10695,10767
Clean_dishes.Dry_up,10703,10765
Use_Drawer,10771,11113
Cook.Stir,11262,11877
Cook.Stir,11262,11877
Cook.Use_oven,11932,12473
Cook.Stir,11932,12473
Clean_dishes.Dry_up,12543,12654
Clean_dishes,12545,12654
Use_Drawer,12659,13144
Take_something_off_table,13184,13204
Drink.From_cup,13193,13272
Walk,13231,13453
Drink.From_cup,13333,13442
Drink.From_cup,13517,13613
Walk,13650,13762
Put_something_on_table,13762,13811
Cook.Stir,14017,14325
Cook.Stir,14017,14325
Use_Drawer,15343,15481
Put_something_on_table,15497,15542
Take_something_off_table,15644,15653
Cook.Use_stove,15649,15663
Cook.Use_stove,15649,15663
Eat_snack,16237,16266
Use_Drawer,16291,16731
Take_something_off_table,16767,16792
Walk,16778,16808
Leave,16798,16830
