event,start_frame,end_frame
Enter,49,245
Walk,165,295
Sit_down,297,317
Take_something_off_table,321,332
Use_telephone,334,1025
Put_something_on_table,1022,1035
Get_up,1170,1191
Sit_down,1202,1222
Pour.From_bottle,1224,1404
Get_up,1544,1570
Sit_down,1685,1721
Read,1777,9836
Put_something_on_table,9885,9902
Take_something_off_table,9940,9960
Use_laptop,10053,12262
Take_something_off_table,12346,12365
Use_telephone,12364,13665
Put_something_on_table,13658,13671
Take_something_off_table,13716,13726
Drink.From_cup,13718,13811
Put_something_on_table,13804,13812
Take_something_off_table,13822,13830
Watch_TV,13832,13869
Pour.From_bottle,13865,14007
Pour.From_bottle,13923,13936
Watch_TV,13960,14621
Put_something_on_table,14219,14235
Take_something_off_table,14270,14282
Drink.From_cup,14273,14373
Drink.From_cup,14427,14545
Put_something_on_table,14535,14548
Take_something_off_table,14568,14583
Write,14670,19457
Use_laptop,19654,20445
Put_something_on_table,20490,20530
Watch_TV,20509,20611
Take_something_off_table,20581,20618
Use_telephone,20586,21187
Put_something_on_table,21181,21204
Watch_TV,21196,21277
Get_up,21264,21285
Take_something_off_table,21308,21337
Take_pills,21332,21602
Take_something_off_table,21586,21608
Drink.From_bottle,21606,21689
Drink.From_bottle,21742,21796
Drink.From_bottle,21858,22010
Put_something_on_table,22078,22112
Sit_down,22154,22235
Take_something_off_table,22274,22294
Drink.From_cup,22286,22380
Put_something_on_table,22365,22382
Take_something_off_table,22459,22482
Read,22504,23191
Watch_TV,23197,23297
Read,23323,24053
