event,start_frame,end_frame
Take_something_off_table,329,343
Drink.From_cup,578,642
Drink.From_cup,755,810
Drink.From_cup,1024,1084
Drink.From_cup,1211,1241
Put_something_on_table,1244,1263
Take_something_off_table,1533,1541
Take_something_off_table,1577,1589
Take_something_off_table,1832,1853
Put_something_on_table,1897,1921
Take_something_off_table,2121,2138
Drink.From_cup,2217,2270
Put_something_on_table,2279,2300
Read,2660,2810
Read,2886,4107
Take_something_off_table,4058,4075
Drink.From_cup,4107,4152
Read,4152,6373
Drink.From_cup,6382,6457
Put_something_on_table,6455,6472
Read,6487,10092
Take_something_off_table,10079,10091
Drink.From_cup,10100,10155
Read,10155,11538
Put_something_on_table,10162,10180
Take_something_off_table,11519,11529
Drink.From_cup,11538,11613
Put_something_on_table,11605,11619
Read,11613,15641
Take_something_off_table,15628,15637
Drink.From_cup,15658,15723
Put_something_on_table,15699,15721
Read,15813,19265
Take_something_off_table,19280,19290
Drink.From_cup,19291,19359
Put_something_on_table,19357,19374
Read,19385,24189
Get_up,24271,24316
Take_something_off_table,24750,24774
Leave,24795,24823
