event,start_frame,end_frame
Enter,39,142
Walk,84,268
Use_cupboard,286,440
Cook,320,1520
Put_something_on_table,452,474
Use_fridge,492,786
Use_Drawer,809,1077
Cook.Cut,1126,1482
Cook.Cut,1126,1481
Make_coffee.Get_water,1520,1720
Make_coffee,1540,2880
Make_coffee.Pour_water,1817,1981
Use_cupboard,2048,2736
Make_coffee.Pour_grains,2389,2575
Walk,2987,3059
Leave,2996,3092
Enter,3094,3142
Walk,3116,3172
Put_something_on_table,3166,3186
Take_something_off_table,3356,3380
Pour.From_bottle,3381,3495
Put_something_on_table,3475,3490
Walk,3525,3684
Take_pills,3687,3809
Put_something_on_table,3755,3779
Take_something_off_table,3804,3826
Drink.From_cup,3813,3970
Put_something_on_table,3956,3982
Take_something_off_table,4204,4231
Use_telephone,4218,4475
Put_something_on_table,4446,4467
Walk,4511,4554
Use_laptop,4587,5263
Walk,5287,5384
Eat_snack,5391,5433
Walk,5505,5573
Leave,5557,5622
Enter,7414,7477
Walk,7448,7497
Take_something_off_table,7585,7608
Put_something_on_table,7628,7652
Eat_snack,7792,7850
Eat_snack,8537,8669
Walk,8814,8871
Take_something_off_table,8916,8933
Use_telephone,8941,9128
Put_something_on_table,9100,9133
Use_laptop,9273,9876
Walk,9911,10002
Eat_snack,10032,10075
Pour.From_kettle,10104,10224
Take_something_off_table,10229,10252
Clean_dishes,10440,15020
Clean_dishes.Clean_with_water,10528,10965
Put_something_on_table,10969,11006
Cook.Cut,11086,11169
Cook.Cut,11086,11168
Cook,11086,11169
Use_fridge,11198,11364
Clean_dishes.Dry_up,11382,11475
Use_Drawer,11490,11630
Use_cupboard,11755,11951
Cook,12102,12275
Cook.Use_oven,12102,12275
Use_fridge,12283,13532
Dump_in_trash,13556,13716
Clean_dishes.Clean_with_water,13876,14000
Take_something_off_table,14217,14240
Drink.From_bottle,14238,14355
Put_something_on_table,14519,14543
Put_something_on_table,14543,14555
Drink.From_cup,14550,14635
Clean_dishes.Dry_up,14654,14775
Use_Drawer,14809,14893
Dump_in_trash,15148,15268
Walk,16184,16327
Use_laptop,16342,16948
Walk,17018,17104
Take_something_off_table,17085,17109
Use_telephone,17125,17418
Put_something_on_table,17412,17436
Take_pills,17549,17690
Take_something_off_table,17741,17760
Drink.From_bottle,17757,17851
Put_something_on_table,17897,17927
Walk,17997,18099
Leave,18025,18117
Enter,18199,18244
Walk,18222,18274
Leave,18248,18310
Enter,19928,19984
Walk,19946,20017
Leave,19990,20043
Enter,20048,20119
Walk,20059,20161
