event,start_frame,end_frame
Get_up,187,212
Sit_down,344,366
Lay_down,370,460
Get_up,1073,1180
Get_up,1305,1328
Sit_down,1437,1469
Take_pills,1473,1674
Put_something_on_table,1645,1660
Take_something_off_table,1674,1689
Drink.From_cup,1682,1812
Put_something_on_table,1796,1814
Take_something_off_table,1817,1838
Get_up,1822,1849
Sit_down,1979,2016
Lay_down,2093,2198
Get_up,3371,3450
Get_up,3647,3728
Sit_down,3916,3968
Take_pills,3971,4137
Put_something_on_table,4068,4090
Take_something_off_table,4133,4150
Drink.From_cup,4141,4284
Put_something_on_table,4269,4292
Take_something_off_table,4299,4322
Get_up,4375,4403
Sit_down,4831,4910
Lay_down,5131,5338
Get_up,7662,7755
Get_up,8149,8204
Take_pills,8715,8884
Take_something_off_table,8890,8906
Drink.From_bottle,8903,9078
Put_something_on_table,9069,9090
Take_something_off_table,9186,9203
Sit_down,9205,9236
Drink.From_cup,9213,9336
Put_something_on_table,9320,9345
Lay_down,9707,9798
Get_up,15268,15471
Take_something_off_table,15910,15925
Drink.From_cup,15962,16118
Drink.From_cup,16181,16333
Put_something_on_table,16308,16337
Get_up,16643,16683
Take_pills,16865,17191
Put_something_on_table,17085,17111
Take_something_off_table,17195,17208
Drink.From_cup,17204,17369
Put_something_on_table,17346,17369
Take_something_off_table,17398,17419
Sit_down,17593,17652
Watch_TV,17669,18440
Get_up,18466,18497
Sit_down,18683,18709
Lay_down,18717,18796
Get_up,21123,21209
Get_up,21248,21296
Walk,21339,21543
Leave,21430,21619
Enter,22906,23091
Walk,23062,23209
Take_pills,23240,23433
Take_something_off_table,23445,23457
Drink.From_bottle,23464,23676
Put_something_on_table,23662,23680
Sit_down,23775,23827
Take_something_off_table,24000,24026
Put_something_on_table,25356,25371
Get_up,25407,25441
Sit_down,25601,25639
Lay_down,25642,25767
Get_up,30481,30606
Use_glasses,30638,30674
Get_up,30875,30928
Watch_TV,31244,33399
Take_something_off_table,33465,33485
Drink.From_cup,33476,33579
Put_something_on_table,33565,33590
Sit_down,33645,33683
