event,start_frame,end_frame
Use_telephone,0,185
Get_up,119,138
Take_something_off_table,297,318
Sit_down,368,393
Use_laptop,450,2970
Get_up,3034,3080
Put_something_on_table,3117,3151
Sit_down,3226,3259
Take_something_off_table,3289,3300
Drink.From_cup,3295,3625
Put_something_on_table,3606,3634
Watch_TV,3652,3916
Get_up,3913,3936
Take_something_off_table,3978,3994
Take_pills,3995,4243
Put_something_on_table,4227,4251
Take_something_off_table,4289,4302
Drink.From_bottle,4293,4486
Put_something_on_table,4471,4489
Sit_down,4588,4619
Watch_TV,4618,4647
Take_something_off_table,4666,4679
Drink.From_cup,4670,4898
Watch_TV,4682,5908
Drink.From_cup,4965,5101
Drink.From_cup,5138,5268
Put_something_on_table,5227,5279
Get_up,5903,5932
Walk,5935,6051
Leave,6000,6199
Enter,7695,7937
Walk,7882,8203
Take_something_off_table,8077,8145
Sit_down,8210,8245
Use_laptop,8314,9595
Use_laptop,9602,10425
Get_up,10479,10512
Put_something_on_table,10534,10593
Sit_down,10689,10718
Take_something_off_table,10704,10724
Take_something_off_table,10738,10754
Drink.From_cup,10741,10850
Watch_TV,10760,10976
Drink.From_cup,10854,10939
Put_something_on_table,10926,10954
Read,10993,19434
Get_up,19492,19526
Put_something_on_table,19503,19515
Take_something_off_table,19565,19582
Take_pills,19577,19742
Put_something_on_table,19726,19750
Sit_down,19794,19849
Take_something_off_table,19812,19834
Drink.From_cup,19827,20291
Put_something_on_table,20250,20310
Get_up,20325,20352
Take_something_off_table,20386,20413
Use_telephone,20403,21135
Sit_down,20734,20770
Get_up,21020,21048
Put_something_on_table,21088,21146
Sit_down,21227,21256
Watch_TV,21260,23133
Take_something_off_table,21287,21308
Drink.From_cup,21294,21417
Drink.From_cup,21486,21656
Put_something_on_table,21641,21670
Get_up,23117,23148
Take_something_off_table,23194,23223
Sit_down,23276,23318
Use_laptop,23379,24772
Get_up,24982,25012
Put_something_on_table,25058,25105
Take_something_off_table,25229,25250
Sit_down,25270,25306
Read,25308,28035
Get_up,28059,28098
Put_something_on_table,28094,28131
Take_something_off_table,28157,28191
Sit_down,28192,28225
Pour.From_bottle,28227,28374
Put_something_on_table,28420,28472
Watch_TV,28473,28759
Get_up,28756,28786
Take_something_off_table,28828,28860
Take_pills,28828,29098
Put_something_on_table,29082,29098
Take_something_off_table,29099,29116
Drink.From_bottle,29132,29321
Put_something_on_table,29323,29349
Put_something_on_table,29438,29473
Sit_down,29543,29563
