event,start_frame,end_frame
Enter,188,255
Walk,214,286
Use_fridge,416,981
Dump_in_trash,1322,1425
Clean_dishes,2395,5301
Clean_dishes,2395,5301
Clean_dishes.Dry_up,4653,5192
Use_telephone,5458,5685
Clean_dishes,5720,7760
Clean_dishes.Dry_up,5737,5915
Use_Drawer,5913,6045
Clean_dishes.Dry_up,6043,6262
Use_Drawer,6262,6383
Clean_dishes.Dry_up,6389,6681
Use_Drawer,6683,6933
Clean_dishes.Dry_up,6934,7138
Use_Drawer,7138,7356
Clean_dishes.Dry_up,7357,7423
Use_Drawer,7430,7494
Clean_dishes.Dry_up,7499,7608
Use_Drawer,7608,7748
Clean_dishes.Dry_up,8426,9026
Clean_dishes,8426,9027
Wipe_table,9115,9390
Dump_in_trash,9401,9456
Walk,9474,9534
Leave,9517,9556
Enter,9717,9793
Leave,9933,9963
Enter,10216,10243
Walk,10222,10254
Wipe_table,10224,10255
Drink.From_cup,10258,10390
Clean_dishes,10401,10847
Use_Drawer,10849,11261
Get_water,12606,12657
Make_coffee.Pour_water,12704,12893
Make_coffee,12704,14350
Use_cupboard,13004,13209
Make_coffee.Pour_grains,13362,13537
Use_cupboard,13561,13718
Use_fridge,13718,13881
Use_cupboard,13880,14006
Use_Drawer,14812,14909
Use_cupboard,14961,15102
Make_tea.Boil_water,15280,15988
Put_something_on_table,16129,16171
Use_cupboard,20135,20532
Make_tea.Insert_tea_bag,20569,20842
Use_Drawer,20873,21015
Pour.From_kettle,21333,21432
Take_something_off_table,21436,21464
Drink.From_cup,21458,21570
Drink.From_cup,21588,21712
Get_water,21813,22152
Put_something_on_table,22363,22391
Dump_in_trash,22617,22715
Make_coffee,22850,23808
Make_coffee.Pour_water,22850,22994
Use_cupboard,23111,23284
Make_coffee.Pour_grains,23396,23587
Use_cupboard,23595,23679
Pour.From_kettle,23858,23981
Take_something_off_table,24668,24687
Drink.From_cup,24678,24747
Make_tea.Insert_tea_bag,24987,25012
Pour.From_kettle,25025,25154
Dump_in_trash,25752,25833
Clean_dishes.Dry_up,25891,26114
Clean_dishes,25893,26127
Use_Drawer,26129,26203
Take_something_off_table,26363,26385
Drink.From_cup,26532,26581
Clean_dishes,26591,27089
Clean_dishes.Dry_up,26872,27058
