event,start_frame,end_frame
Pour.From_bottle,2,151
Take_something_off_table,337,355
Drink.From_cup,351,418
Put_something_on_table,416,434
Get_up,495,544
Wipe_table,551,586
Put_something_on_table,733,769
Sit_down,860,895
Use_laptop,946,1506
Use_laptop,1551,1940
Take_something_off_table,1964,1983
Get_up,1966,1994
Use_telephone,2317,2608
Sit_down,2350,2390
Get_up,2570,2594
Take_something_off_table,2676,2689
Put_something_on_table,2748,2764
Sit_down,2914,2959
Put_something_on_table,2971,3004
Take_something_off_table,3000,3014
Pour.From_bottle,3024,3103
Pour.From_bottle,3169,3288
Take_something_off_table,3337,3347
Drink.From_cup,3342,3447
Put_something_on_table,3422,3452
Pour.From_bottle,3502,3568
Put_something_on_table,3585,3612
Take_something_off_table,3622,3631
Take_pills,3644,3729
Put_something_on_table,3664,3692
Take_something_off_table,3742,3758
Drink.From_cup,3746,3861
Put_something_on_table,3837,3872
Take_something_off_table,3888,3901
Get_up,3897,3919
Sit_down,4093,4133
Take_something_off_table,4124,4141
Pour.From_bottle,4166,4273
Put_something_on_table,4301,4333
Take_something_off_table,4382,4394
Put_something_on_table,6413,6433
Take_something_off_table,6454,6475
Pour.From_bottle,6478,6635
Put_something_on_table,6631,6677
Take_something_off_table,6680,6692
Drink.From_cup,6687,6774
Put_something_on_table,6761,6782
Get_up,6850,6879
Put_something_on_table,6997,7029
Sit_down,7100,7134
Use_laptop,7201,7745
Use_laptop,7870,8156
Use_laptop,8252,8489
Get_up,8534,8562
Take_something_off_table,8547,8561
Sit_down,8798,8839
Take_something_off_table,8875,8892
Pour.From_bottle,8923,9072
Put_something_on_table,9125,9148
Take_something_off_table,9170,9188
Drink.From_cup,9181,9289
Drink.From_cup,9316,9412
Put_something_on_table,9386,9419
Get_up,9544,9574
Use_telephone,9615,10051
Sit_down,10112,10159
Take_something_off_table,10162,10170
Put_something_on_table,12698,12712
Take_something_off_table,12755,12778
Pour.From_bottle,12807,12974
Put_something_on_table,13007,13029
Take_something_off_table,13050,13065
Drink.From_cup,13056,13152
Put_something_on_table,13153,13170
Take_something_off_table,13211,13220
Pour.From_bottle,13220,13436
Put_something_on_table,13446,13480
Get_up,13568,13597
Put_something_on_table,13723,13751
Sit_down,13862,13909
Use_laptop,13999,14894
Use_laptop,15029,15669
Use_laptop,15745,16127
Get_up,16152,16201
Wipe_table,16172,16191
Use_telephone,16469,16830
Sit_down,16899,16929
Take_something_off_table,16943,16961
Pour.From_bottle,16988,17119
Put_something_on_table,17121,17136
Get_up,17168,17199
Sit_down,17328,17365
Take_pills,17404,17706
Take_something_off_table,17712,17730
Drink.From_cup,17721,17847
Put_something_on_table,17832,17858
Get_up,18128,18161
Sit_down,18316,18369
Take_something_off_table,18403,18428
Put_something_on_table,19433,19446
Take_something_off_table,19451,19477
Pour.From_bottle,19515,19629
Put_something_on_table,19721,19748
Take_something_off_table,19805,19818
Drink.From_cup,19807,19949
Put_something_on_table,19932,19981
Get_up,20175,20209
Use_telephone,20282,20745
Sit_down,20821,20885
Take_something_off_table,20888,20902
Put_something_on_table,21632,21657
Get_up,21689,21721
Put_something_on_table,21948,21980
Sit_down,21980,22049
Use_laptop,22056,23259
Use_laptop,23367,23633
Use_laptop,23760,24189
Get_up,24215,24257
Take_something_off_table,24232,24253
Sit_down,24606,24663
Take_pills,24687,24845
Put_something_on_table,24791,24812
Take_something_off_table,24839,24851
Drink.From_cup,24849,24962
Put_something_on_table,24962,24980
Take_something_off_table,25008,25022
Pour.From_bottle,25064,25215
Put_something_on_table,25268,25289
Take_something_off_table,25326,25342
Get_up,25353,25382
Sit_down,25558,25593
Take_something_off_table,25599,25627
Pour.From_bottle,25656,25821
Put_something_on_table,25854,25886
Take_something_off_table,25964,25977
Drink.From_cup,25970,26103
Put_something_on_table,26126,26142
Take_something_off_table,26206,26216
Drink.From_cup,26214,26300
Put_something_on_table,26298,26320
Take_something_off_table,26396,26403
Put_something_on_table,28910,28941
Take_something_off_table,29042,29062
Pour.From_bottle,29081,29142
