event,start_frame,end_frame
Get_up,2,9
Leave,10,47
Enter,632,680
Put_something_on_table,678,698
Sit_down,696,726
Take_something_off_table,787,813
Drink.From_cup,805,942
Put_something_on_table,924,943
Watch_TV,971,1089
Get_up,1110,1132
Sit_down,1253,1282
Use_laptop,1362,2159
Get_up,2185,2212
Sit_down,2354,2381
Take_something_off_table,2437,2451
Drink.From_cup,2443,2611
Put_something_on_table,2663,2686
Watch_TV,2711,3957
Take_something_off_table,3168,3189
Drink.From_cup,3261,3372
Drink.From_cup,3462,3620
Put_something_on_table,3602,3631
Take_something_off_table,3995,4024
Get_up,4728,4748
Sit_down,4896,4914
Use_laptop,4995,6949
Put_something_on_table,5121,5160
Get_up,6960,6982
Sit_down,7136,7175
Watch_TV,7189,8301
Take_something_off_table,7343,7360
Drink.From_cup,7350,7532
Drink.From_cup,7598,7767
Put_something_on_table,7752,7774
Get_up,8335,8367
Sit_down,8517,8551
Use_laptop,8734,10650
Put_something_on_table,10741,10780
Watch_TV,10861,12321
Take_something_off_table,11080,11105
Drink.From_cup,11117,11269
Put_something_on_table,11332,11362
Take_something_off_table,11773,11810
Drink.From_cup,11828,12022
Drink.From_cup,12068,12179
Put_something_on_table,12188,12224
Take_something_off_table,12380,12410
Use_laptop,12488,13999
Get_up,14064,14093
Sit_down,14245,14272
Watch_TV,14279,16994
Take_something_off_table,14799,14819
Drink.From_cup,14809,15013
Drink.From_cup,15145,15323
Put_something_on_table,15446,15471
Take_something_off_table,15777,15808
Drink.From_cup,15913,16057
Put_something_on_table,16165,16198
Get_up,16995,17026
Sit_down,17172,17206
Get_up,17207,17218
Sit_down,17241,17265
Use_laptop,17331,19229
Get_up,19297,19351
Sit_down,19493,19528
Take_something_off_table,19630,19643
Drink.From_cup,19639,19753
Watch_TV,19655,20866
Drink.From_cup,19816,19931
Drink.From_cup,20008,20106
Put_something_on_table,20097,20113
Take_something_off_table,20514,20522
Drink.From_cup,20518,20642
Drink.From_cup,20677,20739
Put_something_on_table,20719,20743
Get_up,20881,20933
Sit_down,21095,21126
Use_laptop,21208,21826
Get_up,21859,21885
