event,start_frame,end_frame
Get_up,23,45
Walk,49,160
Leave,133,245
Enter,1296,1401
Walk,1372,1531
Take_something_off_table,1571,1592
Sit_down,1586,1632
Put_something_on_table,3257,3291
Get_up,3327,3357
Use_telephone,3400,4128
Sit_down,4292,4331
Write,4590,8340
Put_something_on_table,8394,8411
Get_up,8423,8456
Sit_down,8576,8601
Use_laptop,8655,10284
Get_up,10304,10325
Drink.From_can,10532,10695
Drink.From_can,10707,10749
Sit_down,11110,11161
Take_something_off_table,11168,11196
Write,11339,18002
Put_something_on_table,18252,18278
Get_up,18289,18319
Drink.From_can,18425,18510
Drink.From_can,18535,18597
Drink.From_can,18616,18672
Sit_down,18791,18822
Take_something_off_table,18842,18857
Watch_TV,18858,18901
Watch_TV,19004,19071
Get_up,19093,19120
Walk,19127,19396
Sit_down,19394,19430
Take_something_off_table,21276,21299
Put_something_on_table,21319,21343
Get_up,21341,21359
Sit_down,21390,21421
Take_something_off_table,21445,21461
Watch_TV,21468,21512
Write,21554,24762
Watch_TV,24823,25140
Write,25280,28914
