event,start_frame,end_frame
Get_up,48,72
Walk,84,169
Leave,133,258
Enter,1331,1479
Walk,1419,1569
Take_something_off_table,1576,1605
Sit_down,1621,1668
Watch_TV,1643,3329
Put_something_on_table,3290,3329
Get_up,3317,3372
Take_something_off_table,3407,3434
Use_telephone,3425,4142
Put_something_on_table,4125,4156
Sit_down,4274,4351
Take_something_off_table,4345,4405
Put_something_on_table,8392,8449
Get_up,8446,8476
Take_something_off_table,8541,8570
Sit_down,8600,8616
Use_laptop,8672,10300
Get_up,10327,10350
Put_something_on_table,10385,10439
Take_something_off_table,10471,10497
Drink.From_can,10481,10702
Drink.From_can,10727,10773
Put_something_on_table,10821,10872
Sit_down,11121,11184
Take_something_off_table,11191,11239
Put_something_on_table,18283,18334
Get_up,18310,18340
Take_something_off_table,18369,18393
Drink.From_can,18381,18538
Drink.From_can,18552,18622
Drink.From_can,18643,18725
Put_something_on_table,18704,18742
Sit_down,18818,18844
Take_something_off_table,18855,18871
Watch_TV,18872,18929
Get_up,19115,19149
Walk,19158,19427
Sit_down,19429,19463
Take_something_off_table,19470,19507
Watch_TV,19483,21351
Put_something_on_table,20279,20347
Get_up,21354,21384
Sit_down,21420,21450
Take_something_off_table,21478,21523
Watch_TV,24849,25167
