event,start_frame,end_frame
Watch_TV,110,550
Get_up,502,521
Take_something_off_table,581,601
Pour.From_bottle,631,754
Put_something_on_table,771,778
Take_something_off_table,778,788
Drink.From_cup,783,865
Watch_TV,796,902
Drink.From_cup,895,971
Put_something_on_table,967,994
Sit_down,1149,1187
Watch_TV,1200,1282
Take_something_off_table,1286,1310
Get_up,6613,6663
Walk,6675,6723
Leave,6696,6772
Enter,6941,6996
Walk,6964,7027
Put_something_on_table,7058,7087
Sit_down,7260,7292
Watch_TV,7519,7642
Get_up,7833,7872
Walk,7885,7933
Leave,7909,7949
Enter,8059,8106
Walk,8076,8132
Sit_down,8145,8168
Watch_TV,8191,8351
Get_up,8608,8639
Put_something_on_table,8642,8653
Take_something_off_table,8653,8667
Sit_down,8707,8735
Watch_TV,8718,13109
Put_something_on_table,8843,8857
Take_something_off_table,8859,8876
Drink.From_cup,8956,9008
Drink.From_cup,9527,9594
Drink.From_cup,9738,9796
Drink.From_cup,10364,10428
Drink.From_cup,10840,10897
Put_something_on_table,10884,10899
Take_something_off_table,12734,12751
Drink.From_cup,12743,12807
Put_something_on_table,12801,12819
Get_up,13010,13050
Walk,13101,13180
Walk,13220,13377
Take_something_off_table,13385,13406
Use_telephone,13396,14343
Sit_down,13534,13554
Get_up,14196,14229
Put_something_on_table,14334,14346
Sit_down,14424,14455
Watch_TV,14449,20160
Drink.From_cup,14575,14637
Take_something_off_table,14575,14588
Drink.From_cup,14934,14990
Drink.From_cup,15274,15349
Drink.From_cup,15528,15606
Drink.From_cup,15988,16059
Drink.From_cup,16659,16740
Put_something_on_table,16728,16743
Get_up,20074,20125
Walk,20151,20326
Leave,20285,20388
Enter,20839,20918
Walk,20884,20940
Sit_down,20947,20970
Watch_TV,21355,22027
Get_up,22018,22038
Walk,22060,22117
Leave,22086,22158
Enter,22183,22229
Walk,22197,22244
Sit_down,22258,22285
Watch_TV,22277,24610
Get_up,24612,24638
Take_something_off_table,24673,24709
Sit_down,24779,24800
Use_laptop,24858,26068
Watch_TV,26085,26680
Use_laptop,26682,26782
Get_up,26826,26856
Watch_TV,26848,26900
Put_something_on_table,26906,26930
Watch_TV,26936,27479
Sit_down,27017,27037
