event,start_frame,end_frame
Use_fridge,14,178
Cook,200,12840
Walk,219,374
Cook.Cut,382,1970
Walk,1977,2168
Dump_in_trash,2077,2129
Use_fridge,2150,2405
Walk,2432,2475
Cook.Stir,2510,2636
Cook.Use_stove,2510,2636
Take_something_off_table,2515,2559
Cook.Stir,2738,3019
Cook.Stir,3915,4202
Cook.Use_stove,3915,4202
Cook.Use_oven,4907,5217
Take_something_off_table,5265,5292
Cook.Use_oven,5320,5388
Cook.Stir,5719,5836
Cook.Stir,5889,5967
Cook.Use_oven,6210,7421
Eat_snack,7479,7562
Cook.Stir,7635,7722
Cook.Stir,7635,7722
Cook.Use_oven,8194,8325
Cook.Use_oven,8393,8431
Cook.Use_oven,8578,9721
Eat_snack,9765,9896
Cook.Stir,9969,10177
Cook.Stir,9969,10178
Cook.Stir,10227,10304
Cook.Stir,10227,10303
Cook.Use_oven,10431,10916
Eat_snack,11146,11282
Walk,11428,11641
Eat_snack,12074,12171
Eat_snack,12181,12239
Cook.Stir,12536,12614
Cook.Stir,12644,12789
Cook.Stir,12644,12789
Clean_dishes,13100,13601
Walk,13596,13727
Leave,13645,13698
Enter,15157,15244
Walk,15182,15229
Clean_dishes.Dry_up,15285,15418
Clean_dishes,15300,16220
Use_Drawer,15425,15682
Clean_dishes.Dry_up,15728,15871
Put_something_on_table,15864,15897
Clean_dishes.Dry_up,16034,16225
Clean_dishes,16220,16227
Use_Drawer,16238,17014
Cook,17000,23440
Cook.Stir,17054,17233
Cook.Stir,17054,17234
Cook.Use_oven,17418,17477
Cook.Use_oven,17550,17715
Cook.Use_oven,17827,18162
Eat_snack,18279,18322
Cook.Stir,18420,18580
Cook.Stir,18420,18581
Walk,18615,19076
Walk,19227,19280
Walk,19611,19727
Eat_snack,21702,21765
Take_something_off_table,23318,23339
Take_something_off_table,23412,23463
Wipe_table,23574,23940
Use_Drawer,23975,25171
Wipe_table,25192,25321
Clean_dishes.Dry_up,25488,25648
Clean_dishes,25490,25645
Use_Drawer,25650,26092
Clean_dishes.Dry_up,26265,26298
Clean_dishes,26268,26288
Use_Drawer,26298,26452
Eat_snack,26497,26569
Walk,26701,26812
Leave,26725,26807
Enter,26828,26924
Walk,26867,26958
Take_something_off_table,27141,27182
Cook.Use_oven,27187,27917
Wipe_table,27942,27984
Eat_snack,28002,28046
