event,start_frame,end_frame
Walk,83,272
Walk,333,451
Sit_down,670,700
Lay_down,711,810
Lay_down,880,915
Get_up,1339,1454
Walk,1585,1772
Walk,1837,1909
Take_something_off_table,1914,1930
Use_telephone,1929,2380
Walk,2067,2377
Put_something_on_table,2349,2387
Walk,2402,2492
Take_something_off_table,2622,2648
Sit_down,2624,2668
Read,2725,5650
Use_glasses,2725,2749
Put_something_on_table,5650,5677
Use_glasses,5683,5711
Get_up,5720,5743
Walk,5760,5797
Take_something_off_table,5797,5832
Use_telephone,5834,6181
Walk,5905,6132
Put_something_on_table,6161,6205
Walk,6230,6335
Walk,6396,6547
Sit_down,6574,6621
Lay_down,6605,6666
Get_up,7522,7602
Walk,7618,7773
Walk,7807,7851
Walk,7915,8042
Sit_down,8086,8135
Take_something_off_table,8097,8117
Read,8177,11095
Use_glasses,8183,8214
Put_something_on_table,11099,11129
Use_glasses,11130,11154
Lay_down,11223,11291
Get_up,12569,12617
Take_something_off_table,12739,12766
Read,12875,18839
Put_something_on_table,18835,18857
Use_glasses,18860,18900
Get_up,18900,18939
Walk,18954,19006
Take_something_off_table,19008,19033
Use_telephone,19021,19252
Put_something_on_table,19236,19287
Walk,19310,19466
Walk,19542,19727
Take_something_off_table,19782,19805
Read,19870,25659
Use_glasses,21533,21577
Put_something_on_table,21533,21577
Sit_down,21556,21596
Put_something_on_table,25633,25651
Use_glasses,25652,25692
Take_something_off_table,25653,25670
Get_up,25695,25733
Walk,25752,25875
Walk,25958,26170
Take_something_off_table,26158,26203
Use_telephone,26231,26360
Put_something_on_table,26363,26405
Walk,26411,26533
Walk,26691,26798
Walk,26901,27033
Take_something_off_table,27006,27044
Use_telephone,27033,27135
Put_something_on_table,27112,27176
