event,start_frame,end_frame
Enter,117,135
Walk,123,149
Walk,188,202
Leave,197,211
Enter,408,427
Walk,420,450
Take_something_off_table,481,497
Use_fridge,512,747
Walk,756,781
Make_coffee,778,2465
Take_something_off_table,790,810
Make_coffee.Get_water,795,1081
Walk,805,833
Put_something_on_table,1047,1082
Take_something_off_table,1141,1166
Put_something_on_table,1213,1241
Take_something_off_table,1362,1383
Make_coffee.Pour_water,1377,1473
Put_something_on_table,1467,1496
Use_Drawer,1538,1628
Use_cupboard,1650,1781
Use_cupboard,1883,1934
Put_something_on_table,1937,1963
Make_coffee.Pour_grains,1958,2152
Use_cupboard,2179,2269
Walk,2481,2514
Use_fridge,2514,2614
Walk,2805,2849
Dump_in_trash,2822,2875
Walk,2888,2933
Put_something_on_table,3963,4001
Take_something_off_table,5264,5292
Walk,5342,5379
Walk,5398,5456
Put_something_on_table,5446,5472
Pour.From_kettle,5460,5566
Walk,5593,5627
Walk,5647,5684
Put_something_on_table,5664,5709
Walk,5752,5820
Stir_coffee/tea,6171,6361
Take_something_off_table,6298,6318
Drink.From_cup,6364,6419
Drink.From_cup,6436,6481
Drink.From_cup,6537,6585
Drink.From_cup,6686,6751
Walk,6810,6857
Walk,6879,6919
Take_something_off_table,7054,7074
Make_coffee,7055,8659
Make_coffee.Get_water,7061,7362
Put_something_on_table,7353,7379
Walk,7454,7489
Dump_in_trash,7481,7530
Walk,7530,7577
Take_something_off_table,7572,7588
Make_coffee.Pour_water,7583,7661
Put_something_on_table,7661,7697
Use_cupboard,7733,7982
Use_cupboard,8131,8194
Put_something_on_table,8201,8219
Put_something_on_table,8245,8266
Make_coffee.Pour_grains,8308,8386
Take_something_off_table,8386,8398
Take_something_off_table,8420,8444
Use_cupboard,8453,8528
Take_something_off_table,8531,8547
Put_something_on_table,8546,8585
Clean_dishes,8720,16060
Walk,8896,8932
Use_cupboard,8947,9129
Walk,9138,9185
Walk,9394,9427
Use_cupboard,9423,9497
Walk,9493,9543
Use_cupboard,9543,9588
Walk,9589,9618
Walk,10540,10565
Clean_dishes.Dry_up,10984,11065
Use_Drawer,11098,11290
Clean_dishes.Dry_up,11317,11350
Walk,11387,11432
Clean_dishes.Dry_up,11523,11559
Clean_dishes.Dry_up,11618,11703
Use_Drawer,11724,11805
Walk,11806,11827
Clean_dishes.Dry_up,11846,11997
Use_Drawer,12005,12051
Walk,12056,12088
Clean_dishes.Dry_up,12107,12223
Use_Drawer,12218,12310
Walk,12317,12368
Put_something_on_table,12318,12334
Clean_dishes.Dry_up,12421,12528
Walk,12534,12560
Use_Drawer,12612,12765
Walk,12799,12838
Clean_dishes.Dry_up,12860,12884
Use_Drawer,12897,13059
Walk,13074,13139
Clean_dishes.Dry_up,13179,13234
Walk,13232,13284
Use_Drawer,13284,13460
Walk,13460,13504
Clean_dishes.Dry_up,13644,13842
Walk,13820,13859
Use_Drawer,13854,13879
Walk,13883,13954
Clean_dishes.Dry_up,14357,14571
Walk,14547,14580
Use_Drawer,14584,14763
Walk,14768,14800
Clean_dishes.Dry_up,14817,14952
Clean_dishes.Dry_up,14966,15002
Use_Drawer,14986,15029
Clean_dishes.Dry_up,15071,15129
Use_Drawer,15127,15265
Walk,15267,15295
Walk,15312,15371
Wipe_table,15575,15617
Take_something_off_table,16085,16135
Pour.From_kettle,16132,16223
Take_something_off_table,16383,16406
Walk,16401,16425
Walk,16455,16491
Put_something_on_table,16481,16501
Stir_coffee/tea,16755,16812
Take_something_off_table,16839,16855
Drink.From_cup,16850,16908
Drink.From_cup,16929,16960
Drink.From_cup,17014,17071
Drink.From_cup,17118,17158
Walk,17177,17219
Walk,17244,17293
Clean_dishes,17280,19540
Clean_dishes.Dry_up,17617,17796
Walk,17797,17849
Use_Drawer,17851,17967
Walk,17982,18031
Walk,18127,18166
Dump_in_trash,18151,18222
Walk,18201,18253
Dump_in_trash,18322,18380
Walk,19161,19191
Use_cupboard,19253,19539
Take_something_off_table,19656,19668
Walk,20025,20064
Leave,20057,20078
