event,start_frame,end_frame
Enter,129,178
Cook,200,15280
Put_something_on_table,265,305
Use_Drawer,385,476
Put_something_on_table,490,523
Walk,531,567
Use_Drawer,576,898
Put_something_on_table,829,852
Put_something_on_table,858,914
Use_fridge,948,1055
Walk,1096,1114
Walk,1139,1199
Cook.Cut,1200,2119
Take_something_off_table,2203,2266
Walk,2264,2288
Walk,2309,2357
Dump_in_trash,2343,2495
Walk,2509,2574
Take_something_off_table,2528,2556
Put_something_on_table,2578,2632
Walk,2600,2637
Cook.Cut,2676,3817
Walk,4124,4148
Take_something_off_table,4176,4201
Walk,4194,4207
Walk,4228,4287
Put_something_on_table,4242,4259
Dump_in_trash,4279,4325
Walk,4463,4498
Use_Drawer,4501,4570
Cook.Use_stove,4565,4595
Put_something_on_table,4565,4595
Take_something_off_table,4595,4619
Use_cupboard,4775,4864
Use_cupboard,4972,5028
Use_cupboard,5143,5212
Use_Drawer,5228,5374
Cook.Use_stove,5409,5504
Cook.Stir,5512,5543
Put_something_on_table,5543,5585
Walk,5582,5611
Walk,5732,5770
Take_something_off_table,5766,5796
Use_telephone,5775,5949
Put_something_on_table,5934,5970
Take_something_off_table,5959,5986
Walk,5983,6020
Walk,6042,6064
Put_something_on_table,6058,6079
Take_something_off_table,6073,6089
Cook.Stir,6088,6211
Cook.Stir,6224,6238
Eat_snack,6260,6273
Put_something_on_table,6281,6312
Use_cupboard,6339,6640
Use_Drawer,6502,6595
Walk,6642,6666
Walk,6690,6733
Put_something_on_table,6728,6752
Take_pills,6797,6865
Take_something_off_table,6861,6884
Drink.From_bottle,6876,6927
Put_something_on_table,6925,6946
Take_something_off_table,6972,6999
Walk,7002,7076
Take_something_off_table,7020,7043
Walk,7098,7123
Put_something_on_table,7113,7133
Use_cupboard,7165,7365
Cook.Use_oven,7390,7902
Take_something_off_table,7996,8016
Drink.From_bottle,8038,8067
Put_something_on_table,8089,8122
Cook.Use_oven,8151,8400
Cook.Stir,8474,8515
Eat_snack,8580,8596
Walk,8623,8665
Cook.Use_oven,8666,8913
Walk,8926,8979
Walk,9029,9085
Take_something_off_table,9075,9102
Use_telephone,9086,9264
Put_something_on_table,9241,9264
Walk,9276,9319
Walk,9339,9359
Cook.Stir,9358,9431
Walk,9438,9472
Cook.Use_oven,9476,9810
Walk,9836,9867
Walk,10028,10082
Put_something_on_table,10067,10099
Take_something_off_table,10096,10118
Drink.From_bottle,10122,10152
Put_something_on_table,10171,10189
Take_something_off_table,10187,10207
Cook.Use_oven,10234,10370
Walk,10418,10464
Walk,10594,10630
Cook.Stir,10631,10658
Cook.Use_stove,10661,10716
Cook.Stir,10715,10742
Walk,10778,10818
Cook.Use_oven,10819,11130
Walk,11141,11209
Walk,11279,11307
Cook.Stir,11306,11419
Walk,11420,11624
Cook.Use_oven,11676,11749
Walk,11802,11840
Cook.Use_stove,11851,11903
Cook.Stir,11905,11991
Walk,12020,12185
Cook.Use_oven,12191,12334
Walk,12369,12440
Walk,12478,12529
Take_something_off_table,12521,12541
Use_telephone,12531,12667
Put_something_on_table,12660,12681
Walk,12713,12778
Walk,12827,12875
Cook.Stir,12876,12914
Take_something_off_table,12923,12945
Pour.From_kettle,12961,13026
Put_something_on_table,13024,13053
Cook.Stir,13067,13125
Cook.Use_oven,13204,13370
Walk,13562,13589
Cook.Stir,13600,13683
Walk,13871,13944
Use_fridge,13952,14065
Eat_snack,14042,14091
Walk,14091,14151
Walk,14188,14418
Eat_snack,14208,14236
Eat_snack,14367,14390
Cook.Stir,14435,14478
Walk,14497,14536
Cook.Use_oven,14537,14739
Walk,14770,14819
Put_something_on_table,14773,14805
Put_something_on_table,14903,14943
Take_something_off_table,14904,14932
Take_something_off_table,14939,14959
Walk,15260,15296
Clean_dishes,15380,18700
Use_cupboard,15525,15600
Walk,16388,16473
Clean_dishes.Dry_up,16397,16467
Use_Drawer,16490,16590
Clean_dishes.Dry_up,16611,16678
Use_Drawer,16670,16733
Clean_dishes.Dry_up,16759,16802
Use_Drawer,16800,16880
Clean_dishes.Dry_up,16898,16961
Use_Drawer,16971,17140
Clean_dishes.Dry_up,17171,17261
Walk,17254,17297
Use_Drawer,17295,17376
Walk,17395,17449
Clean_dishes.Dry_up,17454,17691
Walk,17676,17705
Use_Drawer,17711,17805
Walk,17812,17873
Walk,18582,18610
Use_cupboard,18609,18697
Take_something_off_table,18711,18734
Use_fridge,18751,18838
Use_cupboard,18889,18968
Take_something_off_table,18968,18996
Walk,18990,19007
Leave,18996,19017
