event,start_frame,end_frame
Get_up,0,25
Walk,23,48
Use_cupboard,75,709
Take_pills,267,393
Drink.From_bottle,411,445
Walk,714,745
Put_something_on_table,728,756
Use_laptop,797,1656
Sit_down,872,894
Get_up,1663,1684
Take_something_off_table,1665,1685
Walk,1681,1729
Use_cupboard,1717,1850
Walk,1844,2126
Take_something_off_table,2156,2183
Pour.From_can,2176,2208
Put_something_on_table,2205,2234
Drink.From_cup,2232,2283
Drink.From_cup,2299,2345
Put_something_on_table,2344,2372
Sit_down,2404,2434
Read,2446,5083
Use_glasses,2466,2502
Put_something_on_table,2487,2508
Take_something_off_table,5097,5117
Use_glasses,5114,5141
Get_up,5156,5189
Walk,5211,5252
Use_telephone,5300,10700
Walk,8150,8200
Sit_down,8215,8252
Get_up,10701,10740
Walk,10741,10769
Walk,10843,11224
Leave,11197,11230
Enter,11491,11531
Walk,11502,11569
Walk,11621,11685
Leave,11662,11690
Enter,14648,14684
Walk,14662,14885
Take_something_off_table,14850,14883
Drink.From_can,14889,14943
Put_something_on_table,14945,14971
Use_cupboard,15013,15587
Take_pills,15121,15323
Drink.From_bottle,15361,15412
Walk,15594,15618
Put_something_on_table,15603,15640
Sit_down,15691,15737
Use_laptop,15772,16223
Get_up,16226,16249
Take_something_off_table,16229,16252
Walk,16258,16279
Use_cupboard,16273,16377
Walk,16394,16414
Sit_down,16461,16530
Read,16565,24474
Use_glasses,16630,16663
Put_something_on_table,16656,16675
Take_something_off_table,24451,24478
Drink.From_can,24477,24543
Take_something_off_table,24573,24600
Pour.From_can,24596,24636
Put_something_on_table,24628,24649
Drink.From_cup,24645,24718
Put_something_on_table,24720,24740
Take_something_off_table,24741,24762
Use_glasses,24756,24776
Get_up,24818,24858
Walk,24863,25127
Take_something_off_table,25137,25172
Use_telephone,25172,25302
Put_something_on_table,25296,25345
Use_cupboard,25361,25755
Take_pills,25417,25537
Drink.From_bottle,25599,25671
Walk,25799,25841
Sit_down,25848,25894
Read,25912,33490
Use_glasses,25918,25945
Put_something_on_table,25937,25965
Take_something_off_table,33494,33512
Pour.From_can,33507,33554
Put_something_on_table,33552,33567
Drink.From_cup,33555,33648
Put_something_on_table,33645,33667
Take_something_off_table,33756,33779
Drink.From_can,33784,33864
Put_something_on_table,33869,33912
Get_up,33967,34004
Walk,34012,34291
Take_something_off_table,34276,34309
Use_telephone,34312,34553
Put_something_on_table,34554,34601
Use_cupboard,34606,35010
Take_pills,34675,34776
Drink.From_bottle,34864,34911
Walk,35024,35080
Walk,35098,35151
Walk,35208,35297
