event,start_frame,end_frame
Take_something_off_table,97,131
Use_laptop,300,1840
Take_something_off_table,1835,1866
Drink.From_cup,1859,1943
Put_something_on_table,1917,1960
Take_something_off_table,2705,2732
Drink.From_cup,2727,2800
Put_something_on_table,2778,2814
Read,2863,4389
Take_something_off_table,5195,5217
Drink.From_bottle,5204,5264
Put_something_on_table,5259,5271
Take_something_off_table,5269,5307
Use_laptop,5345,7087
Put_something_on_table,7098,7139
Get_up,7120,7152
Walk,7199,7282
Take_something_off_table,7316,7341
Take_pills,7774,7822
Drink.From_bottle,7835,7881
Walk,7965,8053
Sit_down,8046,8071
Take_something_off_table,8074,8096
Drink.From_cup,8091,8138
Put_something_on_table,8134,8156
Take_something_off_table,8148,8175
Read,8206,11112
Put_something_on_table,11100,11122
Take_something_off_table,11117,11135
Drink.From_cup,11130,11179
Put_something_on_table,11174,11194
Take_something_off_table,11181,11215
Use_laptop,11314,12229
Put_something_on_table,12224,12273
Get_up,12297,12315
Walk,12323,12375
Take_something_off_table,12374,12418
Put_something_on_table,12481,12515
Take_pills,12574,12646
Drink.From_bottle,12644,12713
Put_something_on_table,12779,12813
Walk,12806,12861
Walk,12890,12936
Leave,12919,12946
Enter,14195,14239
Walk,14208,14333
Sit_down,14339,14367
Take_something_off_table,14371,14414
Use_laptop,14477,15459
Put_something_on_table,15459,15498
Get_up,15516,15531
Walk,15541,15610
Take_something_off_table,15665,15696
Take_pills,15703,15783
Take_something_off_table,15796,15815
Drink.From_bottle,15813,15859
Put_something_on_table,15862,15946
Walk,15958,16054
Take_something_off_table,16050,16074
Sit_down,16055,16078
Read,16111,18055
Put_something_on_table,18050,18071
Take_something_off_table,18079,18113
Use_laptop,18180,19268
Put_something_on_table,19279,19329
Get_up,19334,19352
Walk,19353,19408
Take_something_off_table,19403,19426
Take_pills,19453,19573
Put_something_on_table,19525,19551
Take_something_off_table,19587,19608
Drink.From_bottle,19622,19663
Put_something_on_table,19688,19722
Walk,19754,19814
Sit_down,19811,19837
Take_something_off_table,19840,19864
Read,19882,23828
Put_something_on_table,23811,23846
Get_up,23854,23874
Walk,23883,23940
Take_something_off_table,23925,23951
Take_pills,24198,24252
Take_something_off_table,24262,24297
Drink.From_bottle,24327,24361
Put_something_on_table,24404,24439
Walk,24455,24547
Sit_down,24563,24589
Take_something_off_table,24588,24616
Read,24638,28847
Put_something_on_table,28845,28869
Get_up,28881,28904
Walk,28908,28972
Take_something_off_table,29002,29028
Take_pills,29034,29095
Put_something_on_table,29111,29133
Drink.From_bottle,29166,29206
Put_something_on_table,29254,29282
