event,start_frame,end_frame
Enter,95,119
Walk,106,149
Leave,139,157
Enter,3180,3215
Walk,3196,3236
Walk,3497,3550
Leave,3538,3562
Enter,4421,4451
Cook.Use_stove,4436,4483
Cook.Use_stove,4551,4603
Walk,4675,4736
Leave,4728,4747
Enter,5313,5328
Walk,5319,5378
Leave,5373,5384
Enter,5650,5670
Walk,5661,5713
Put_something_on_table,5719,5745
Stir_coffee/tea,6018,6089
Take_something_off_table,6102,6123
Drink.From_cup,6103,6155
Put_something_on_table,6143,6165
Take_something_off_table,6303,6331
Drink.From_cup,6309,6369
Put_something_on_table,6356,6379
Walk,6401,6444
Leave,6437,6456
Enter,6950,6978
Cook.Stir,6964,7015
Walk,7048,7113
Take_something_off_table,7132,7147
Drink.From_cup,7135,7183
Put_something_on_table,7169,7191
Walk,7449,7509
Leave,7498,7515
Enter,7738,7757
Walk,7748,7843
Take_something_off_table,7902,7921
Drink.From_cup,7904,7955
Put_something_on_table,7942,7963
Take_something_off_table,8353,8383
Drink.From_cup,8359,8433
Put_something_on_table,8406,8442
Walk,8522,8601
Walk,8648,8694
Leave,8686,8706
Enter,9015,9038
Walk,9033,9076
Take_something_off_table,9087,9109
Walk,9212,9261
Leave,9252,9275
Cook.Use_stove,10023,10136
Take_something_off_table,10109,10137
Use_Drawer,12255,12354
Use_Drawer,12518,12831
Enter,14333,14373
Walk,14353,14411
Wipe_table,14390,14675
Leave,14644,14681
Enter,15562,15597
Walk,15574,15626
Leave,15627,15758
