event,start_frame,end_frame
Read,193,451
Get_up,470,499
Take_something_off_table,501,516
Take_something_off_table,547,568
Pour.From_bottle,564,615
Put_something_on_table,612,637
Drink.From_cup,654,722
Put_something_on_table,724,780
Walk,819,1126
Put_something_on_table,1539,1562
Use_laptop,1595,2502
Sit_down,1658,1693
Get_up,2509,2532
Take_something_off_table,2524,2540
Walk,3035,3234
Sit_down,3256,3303
Use_glasses,3324,3346
Read,3338,8515
Take_something_off_table,3342,3356
Get_up,8534,8569
Use_telephone,8698,10338
Walk,8860,9065
Walk,9310,9400
Walk,9597,9707
Walk,9810,9895
Walk,10193,10323
Walk,10351,10441
Sit_down,10748,10783
Get_up,10799,10825
Walk,10829,11426
Take_pills,11854,11948
Drink.From_bottle,12017,12058
Put_something_on_table,12206,12226
Use_laptop,12287,13020
Sit_down,12379,12453
Get_up,13025,13044
Take_something_off_table,13035,13049
Take_something_off_table,13254,13277
Drink.From_can,13283,13367
Put_something_on_table,13399,13426
Sit_down,13460,13489
Read,13553,22114
Get_up,22155,22192
Take_something_off_table,22157,22172
Leave,22169,22188
Walk,22196,22470
Put_something_on_table,22860,22920
Use_laptop,22928,23689
Sit_down,23046,23087
Take_something_off_table,23687,23717
Take_something_off_table,24431,24456
Drink.From_can,24450,24515
Pour.From_can,24550,24590
Put_something_on_table,24577,24598
Sit_down,24652,24676
Pour.From_can,24696,24752
Take_something_off_table,24754,24770
Drink.From_cup,24762,24814
Put_something_on_table,24809,24836
Read,24941,31308
Use_glasses,24949,24968
Put_something_on_table,24964,24978
