event,start_frame,end_frame
Enter,106,127
Walk,118,165
Put_something_on_table,163,183
Sit_down,228,269
Write,268,968
Write,1019,2525
Write,2605,3449
Take_something_off_table,3529,3561
Drink.From_cup,3549,3596
Put_something_on_table,3590,3630
Take_something_off_table,3626,3653
Eat_snack,3649,3705
Take_something_off_table,3734,3765
Drink.From_cup,3762,3807
Put_something_on_table,3797,3826
Eat_snack,3823,3868
Take_something_off_table,3918,3944
Drink.From_cup,3935,3978
Put_something_on_table,3974,3999
Get_up,4066,4108
Walk,4107,4149
Walk,4233,4497
Use_telephone,4524,5246
Sit_down,4708,4755
Use_telephone,5251,5671
Use_telephone,5674,7392
Use_telephone,7396,7909
Use_telephone,7909,8838
Use_telephone,8847,16862
Take_something_off_table,16875,16895
Drink.From_cup,16893,16952
Put_something_on_table,16938,16961
Take_something_off_table,16986,16997
Drink.From_cup,16994,17070
Put_something_on_table,17067,17080
Get_up,17286,17315
Walk,17316,17351
Walk,17416,17481
Walk,17558,17653
Use_cupboard,17668,17981
Put_something_on_table,17786,17825
Use_laptop,18104,18614
Sit_down,18207,18250
Get_up,18611,18629
Take_something_off_table,18611,18631
Use_cupboard,18656,19185
Take_pills,18815,18928
Take_something_off_table,18961,18982
Drink.From_bottle,18995,19063
Take_something_off_table,19196,19225
Use_telephone,19219,19361
Put_something_on_table,19362,19400
Walk,19472,19661
Take_something_off_table,19718,19739
Drink.From_can,19738,19806
Put_something_on_table,19808,19840
Sit_down,19846,19877
Take_something_off_table,19885,19916
Drink.From_cup,19916,19988
Put_something_on_table,19978,20012
Read,20040,28992
