event,start_frame,end_frame
Read,170,447
Get_up,457,485
Take_something_off_table,489,508
Take_something_off_table,538,553
Pour.From_bottle,550,594
Put_something_on_table,594,624
Drink.From_cup,637,705
Put_something_on_table,711,761
Walk,802,1109
Take_something_off_table,1094,1140
Use_telephone,1143,1346
Put_something_on_table,1342,1383
Use_cupboard,1411,1518
Put_something_on_table,1521,1549
Use_laptop,1569,2492
Sit_down,1641,1684
Get_up,2502,2535
Walk,2532,2559
Use_cupboard,2549,2995
Take_pills,2741,2780
Drink.From_bottle,2826,2869
Walk,3025,3233
Sit_down,3234,3268
Read,3269,8522
Use_glasses,3308,3331
Put_something_on_table,3328,3343
Get_up,8522,8550
Walk,8551,8588
Use_telephone,8682,10294
Walk,8838,9061
Walk,9317,9381
Walk,9604,9666
Walk,9788,9850
Walk,10329,10429
Walk,10497,10543
Sit_down,10742,10780
Get_up,10785,10818
Walk,10825,11061
Walk,11081,11385
Walk,11404,11429
Take_something_off_table,11426,11464
Use_telephone,11457,11625
Put_something_on_table,11620,11660
Use_cupboard,11738,12174
Take_pills,11841,11942
Drink.From_bottle,12005,12047
Walk,12176,12210
Put_something_on_table,12193,12224
Use_laptop,12281,13010
Sit_down,12382,12423
Get_up,13009,13035
Take_something_off_table,13022,13042
Walk,13035,13064
Use_cupboard,13054,13157
Walk,13216,13249
Take_something_off_table,13244,13268
Drink.From_can,13273,13355
Put_something_on_table,13380,13417
Sit_down,13422,13482
Read,13504,22120
Get_up,22133,22180
Take_something_off_table,22140,22162
Use_glasses,22155,22170
Walk,22180,22462
Take_something_off_table,22456,22483
Use_telephone,22484,22621
Put_something_on_table,22614,22649
Use_cupboard,22673,22815
Walk,22813,22851
Put_something_on_table,22845,22881
Use_laptop,22912,23671
Sit_down,23033,23069
Get_up,23677,23704
Take_something_off_table,23679,23707
Walk,23706,23729
Use_cupboard,23718,24331
Take_pills,23973,24094
Take_something_off_table,24144,24158
Drink.From_bottle,24157,24201
Walk,24346,24375
Take_something_off_table,24424,24440
Drink.From_can,24437,24498
Pour.From_bottle,24536,24571
Put_something_on_table,24567,24584
Sit_down,24612,24657
Take_something_off_table,24667,24682
Pour.From_can,24677,24740
Take_something_off_table,24736,24752
Drink.From_cup,24747,24798
Put_something_on_table,24797,24817
Read,24840,31301
Use_glasses,24934,24958
Put_something_on_table,24943,24970
