event,start_frame,end_frame
Read,0,2914
Put_something_on_table,2910,2937
Lay_down,3022,3067
Get_up,3080,3125
Walk,3127,3179
Take_pills,3314,3365
Drink.From_bottle,3367,3403
Use_telephone,3571,3742
Walk,3826,3879
Sit_down,3878,3923
Lay_down,3920,3987
Use_laptop,8569,9512
Get_up,9640,9670
Walk,9678,9771
Leave,9772,9839
Enter,11086,11205
Walk,11228,11377
Sit_down,11375,11403
Take_something_off_table,11789,11818
Read,11865,13906
Put_something_on_table,13911,13931
Get_up,15098,15128
Walk,15148,15191
Walk,15219,15345
Use_telephone,15458,15526
Walk,15760,15949
Walk,16042,16120
Walk,16246,16433
Walk,16530,16618
Sit_down,16619,16650
Read,16679,21666
Put_something_on_table,21729,21754
Use_telephone,21860,30274
