event,start_frame,end_frame
Watch_TV,0,361
Get_up,340,388
Get_up,388,389
Walk,394,441
Take_something_off_table,436,495
Walk,501,550
Sit_down,555,584
Use_laptop,719,1591
Get_up,1600,1641
Walk,1640,1679
Take_something_off_table,1684,1734
Walk,1717,1763
Pour.From_bottle,1771,1816
Walk,1868,1916
Put_something_on_table,1897,1935
Walk,1940,1987
Take_something_off_table,1985,2013
Sit_down,2011,2038
Drink.From_cup,2061,2125
Put_something_on_table,2122,2161
Use_laptop,2217,4281
Get_up,4348,4374
Walk,4377,4412
Take_something_off_table,4406,4431
Walk,4438,4470
Pour.From_bottle,4501,4544
Walk,4605,4645
Put_something_on_table,4635,4665
Walk,4687,4735
Take_something_off_table,4741,4768
Sit_down,4749,4776
Drink.From_cup,4764,4824
Put_something_on_table,4817,4860
Get_up,4893,4911
Walk,4914,4948
Put_something_on_table,4942,4992
Walk,5007,5051
Sit_down,5055,5074
Lay_down,5072,5107
Watch_TV,5110,5111
Watch_TV,5111,6691
Get_up,6666,6729
Walk,6742,6771
Take_something_off_table,6771,6806
Walk,6824,6880
Sit_down,6878,6900
Use_laptop,6961,8765
Get_up,8850,8887
Walk,8892,8951
Take_something_off_table,8942,8992
Walk,9020,9073
Sit_down,9085,9107
Lay_down,9107,9142
Watch_TV,9147,12887
Get_up,12854,12926
Walk,12926,13037
Take_something_off_table,13025,13055
Walk,13068,13137
Sit_down,13140,13165
Use_laptop,13207,15377
Get_up,15407,15447
Walk,15455,15493
Put_something_on_table,15488,15522
Take_something_off_table,15530,15561
Walk,15563,15603
Pour.From_bottle,15622,15671
Walk,15690,15751
Put_something_on_table,15734,15764
Walk,15770,15818
Sit_down,15826,15866
Take_something_off_table,15836,15866
Watch_TV,15844,15860
Drink.From_cup,15851,15927
Watch_TV,15860,22760
Drink.From_cup,15982,16088
Put_something_on_table,16093,16141
Lay_down,16175,16206
Get_up,22705,22827
Walk,22845,22905
Take_something_off_table,22897,22925
Walk,22954,23003
Sit_down,23053,23092
Use_laptop,23150,25864
Get_up,25902,25926
Walk,25930,25966
Put_something_on_table,25965,26002
Take_something_off_table,26011,26043
Walk,26053,26096
Pour.From_bottle,26096,26137
Walk,26168,26209
Put_something_on_table,26205,26225
Walk,26239,26291
Sit_down,26295,26309
Take_something_off_table,26307,26333
Watch_TV,26326,26522
Drink.From_cup,26332,26395
Put_something_on_table,26389,26420
Lay_down,26524,26576
Lay_down,26685,26722
Watch_TV,26760,30376
