event,start_frame,end_frame
Enter,170,182
Walk,177,189
Use_cupboard,189,502
Put_something_on_table,292,318
Use_Drawer,509,650
Walk,659,679
Walk,710,754
Put_something_on_table,740,783
Cook.Cut,927,1603
Cook.Cut,1676,2158
Take_something_off_table,2177,2216
Walk,2225,2260
Walk,2274,2306
Put_something_on_table,2287,2317
Cook.Use_stove,2331,2357
Take_something_off_table,2366,2405
Enter,2413,2442
Walk,2442,2513
Put_something_on_table,2562,2617
Walk,2694,2737
Walk,2764,2778
Use_cupboard,2779,2830
Walk,2836,2865
Dump_in_trash,2852,2889
Walk,2903,2952
Use_Drawer,2955,3022
Walk,3028,3057
Cook.Use_oven,3058,3153
Walk,3159,3176
Dump_in_trash,3175,3218
Walk,3217,3255
Cook.Stir,3347,3502
Walk,3633,3671
Cook.Use_oven,3681,3749
Use_fridge,3761,3825
Walk,3873,3911
Drink.From_can,3933,3962
Put_something_on_table,3959,3978
Take_something_off_table,3983,4003
Cook.Stir,4008,4143
Put_something_on_table,4168,4192
Use_Drawer,4200,4282
Walk,4343,4376
Cook.Use_oven,4378,4503
Take_something_off_table,4552,4576
Drink.From_can,4568,4609
Put_something_on_table,4600,4623
Take_something_off_table,4617,4637
Cook.Stir,4658,4765
Put_something_on_table,4793,4830
Walk,4911,4943
Cook.Use_oven,4956,5150
Walk,5164,5220
Take_something_off_table,5260,5296
Cook.Stir,5310,5496
Put_something_on_table,5498,5545
Take_something_off_table,5574,5602
Drink.From_can,5587,5628
Put_something_on_table,5616,5643
Walk,5683,5715
Cook.Use_oven,5725,5913
Walk,5923,5961
Take_something_off_table,6008,6038
Cook.Stir,6047,6148
Put_something_on_table,6140,6160
Take_something_off_table,6400,6426
Drink.From_can,6414,6464
Put_something_on_table,6451,6474
Walk,6482,6516
Cook.Use_oven,6519,6665
Walk,6685,6734
Take_something_off_table,6737,6761
Cook.Stir,6804,6889
Put_something_on_table,6904,6931
Take_something_off_table,7130,7153
Drink.From_can,7150,7179
Put_something_on_table,7169,7185
Walk,7195,7216
Cook.Use_oven,7218,7414
Walk,7438,7481
Take_something_off_table,7486,7508
Cook.Stir,7514,7618
Put_something_on_table,7634,7655
Take_something_off_table,7873,7889
Drink.From_can,7884,7916
Put_something_on_table,7912,7929
Walk,7937,7968
Cook.Use_oven,7971,8123
Walk,8129,8167
Take_something_off_table,8173,8195
Cook.Stir,8215,8310
Put_something_on_table,8321,8354
Take_something_off_table,8408,8426
Drink.From_can,8416,8448
Put_something_on_table,8444,8467
Walk,8571,8613
Cook.Use_oven,8620,8785
Walk,8804,8857
Take_something_off_table,8862,8881
Cook.Stir,8899,8965
Put_something_on_table,8992,9015
Take_something_off_table,9023,9060
Drink.From_can,9050,9085
Put_something_on_table,9077,9103
Walk,9127,9164
Cook.Use_oven,9165,9311
Walk,9330,9370
Take_something_off_table,9360,9381
Cook.Stir,9392,9560
Put_something_on_table,9576,9604
Take_something_off_table,9611,9630
Drink.From_can,9628,9660
Walk,9671,9693
Cook.Use_oven,9697,9852
Walk,9877,9914
Take_something_off_table,9953,9982
Cook.Stir,9994,10033
Cook.Stir,10051,10105
Put_something_on_table,10126,10147
Walk,10157,10189
Cook.Use_oven,10190,10294
Walk,10331,10372
Use_Drawer,10355,10434
Walk,10441,10473
Put_something_on_table,10460,10484
Take_something_off_table,10522,10548
Take_something_off_table,10555,10576
Walk,10806,10847
Walk,10872,10989
Take_something_off_table,10904,10949
Walk,11024,11079
Dump_in_trash,11076,11176
Walk,11178,11208
Take_something_off_table,11267,11288
Walk,11287,11313
Leave,11306,11324
Enter,13350,13392
Walk,13371,13415
Put_something_on_table,13380,13433
Walk,13490,13520
Walk,13541,13563
Leave,13550,13579
