event,start_frame,end_frame
Get_up,298,362
Walk,362,411
Walk,476,535
Sit_down,536,560
Use_laptop,689,1543
Get_up,1577,1611
Walk,1610,1655
Walk,1682,1734
Pour.From_bottle,1746,1785
Walk,1844,1890
Walk,1914,1956
Take_something_off_table,1956,1984
Sit_down,1988,2020
Drink.From_cup,2034,2106
Put_something_on_table,2101,2142
Use_laptop,2200,4288
Get_up,4300,4346
Walk,4332,4382
Walk,4407,4471
Pour.From_bottle,4472,4515
Walk,4577,4624
Walk,4658,4709
Sit_down,4715,4743
Take_something_off_table,4725,4749
Drink.From_cup,4726,4799
Put_something_on_table,4783,4824
Get_up,4866,4885
Walk,4886,4924
Walk,4978,5026
Sit_down,5023,5052
Lay_down,5051,5113
Get_up,6628,6699
Walk,6699,6747
Walk,6793,6846
Sit_down,6856,6882
Use_laptop,6907,8718
Get_up,8772,8863
Walk,8860,8922
Walk,8996,9052
Sit_down,9056,9086
Lay_down,9085,9115
Get_up,12835,12894
Walk,12903,13000
Walk,13055,13111
Sit_down,13104,13141
Use_laptop,13190,15370
Get_up,15371,15417
Walk,15421,15469
Walk,15535,15590
Pour.From_bottle,15589,15641
Walk,15660,15713
Walk,15754,15794
Take_something_off_table,15802,15836
Drink.From_cup,15830,15897
Drink.From_cup,15986,16065
Put_something_on_table,16059,16096
Lay_down,16139,16200
Get_up,22675,22799
Walk,22798,22876
Walk,22924,22969
Sit_down,23043,23075
Use_laptop,23128,25841
Get_up,25856,25903
Walk,25906,25945
Walk,26027,26071
Pour.From_bottle,26072,26107
Walk,26137,26193
Walk,26215,26266
Sit_down,26261,26289
Take_something_off_table,26285,26312
Drink.From_cup,26299,26362
Put_something_on_table,26353,26396
Lay_down,26485,26553
Lay_down,26642,26685
