event,start_frame,end_frame
Enter,101,115
Walk,110,210
Sit_down,263,295
Lay_down,308,366
Watch_TV,365,2241
Get_up,2178,2268
Walk,2272,2325
Take_something_off_table,2314,2341
Walk,2362,2406
Pour.From_bottle,2493,2543
Walk,2590,2632
Put_something_on_table,2621,2657
Take_something_off_table,2646,2676
Take_pills,2677,2770
Put_something_on_table,2757,2785
Walk,2794,2839
Take_something_off_table,2834,2864
Drink.From_cup,2854,2928
Sit_down,2998,3027
Lay_down,3038,3066
Watch_TV,3069,4034
Get_up,3988,4046
Walk,4046,4087
Take_something_off_table,4063,4102
Use_telephone,4088,4397
Walk,4215,4290
Walk,4351,4391
Put_something_on_table,4388,4444
Sit_down,4496,4515
Lay_down,4521,4559
Get_up,5745,5865
Walk,5877,5914
Take_something_off_table,5903,5930
Walk,5934,5984
Pour.From_bottle,6016,6079
Walk,6097,6167
Walk,6203,6269
Sit_down,6268,6304
Take_pills,6301,6329
Put_something_on_table,6353,6389
Take_something_off_table,6373,6404
Drink.From_cup,6381,6425
Put_something_on_table,6416,6451
Take_something_off_table,6453,6486
Get_up,6493,6510
Walk,6519,6562
Put_something_on_table,6554,6591
Walk,6611,6654
Sit_down,6670,6687
Lay_down,6693,6745
Watch_TV,6741,8420
Get_up,8374,8438
Walk,8438,8481
Take_something_off_table,8461,8496
Use_telephone,8489,8758
Walk,8618,8730
Put_something_on_table,8732,8789
Sit_down,8828,8847
Lay_down,8846,8885
Watch_TV,8880,10380
Get_up,10338,10438
Walk,10439,10521
Take_something_off_table,10503,10538
Walk,10554,10608
Pour.From_bottle,10645,10696
Walk,10779,10827
Put_something_on_table,10812,10844
Take_something_off_table,10841,10870
Take_pills,10878,10958
Walk,10987,11035
Take_something_off_table,11031,11071
Drink.From_cup,11054,11129
Put_something_on_table,11119,11163
Sit_down,11185,11223
Lay_down,11257,11340
Get_up,13019,13102
Take_something_off_table,13119,13159
Use_telephone,13153,13471
Sit_down,13182,13208
Get_up,13410,13441
Put_something_on_table,13454,13481
Sit_down,13532,13562
Take_something_off_table,13614,13647
Drink.From_cup,13630,13701
Put_something_on_table,13694,13735
Lay_down,13756,13792
Take_something_off_table,13816,13853
Lay_down,13894,13970
Read,14004,16107
Take_something_off_table,16120,16158
Drink.From_cup,16148,16207
Put_something_on_table,16189,16225
Lay_down,16231,16343
Watch_TV,16320,27298
