event,start_frame,end_frame
Enter,0,40
Walk,51,83
Leave,77,92
Cook.Use_stove,253,319
Put_something_on_table,300,341
Enter,496,525
Walk,518,578
Put_something_on_table,557,604
Cook,620,3140
Cook.Cut,624,1168
Cook.Cut,1263,1725
Cook.Cut,1782,2072
Cook.Cut,2136,2461
Cook.Cut,2557,3034
Take_something_off_table,3150,3170
Take_something_off_table,3260,3285
Take_something_off_table,3628,3668
Walk,3681,3715
Leave,3709,3721
Cook,3789,3980
Enter,3790,3807
Cook.Use_stove,3806,3829
Cook.Stir,3872,3977
Use_Drawer,4038,4105
Leave,4094,4110
Cook,4548,4669
Enter,4555,4588
Cook.Stir,4589,4669
Leave,4724,4768
Enter,5420,5445
Cook,5423,5545
Cook.Stir,5445,5521
Leave,5545,5559
Cook,6049,6172
Enter,6049,6072
Cook.Stir,6072,6148
Leave,6169,6186
Enter,7016,7049
Cook,7019,7139
Cook.Stir,7049,7119
Leave,7135,7169
Enter,7669,7717
Use_Drawer,7673,7816
Cook,7833,7968
Cook.Stir,7866,7954
Leave,7962,7995
Cook,8339,8506
Enter,8341,8391
Cook.Stir,8393,8488
Use_Drawer,8539,8670
Leave,8657,8697
Enter,8906,8952
Cook,8918,9125
Cook.Stir,8948,9112
Leave,9112,9152
Enter,9505,9537
Cook,9509,9609
Cook.Stir,9533,9606
Cook.Use_stove,9609,9644
Enter,11746,11799
Use_Drawer,11774,11844
Leave,11840,11872
Enter,12050,12086
Use_Drawer,12064,12120
Leave,12098,12129
Enter,12395,12427
Walk,12402,12469
Leave,12470,12548
