event,start_frame,end_frame
Enter,239,271
Walk,258,356
Take_something_off_table,386,417
Use_tablet,416,532
Put_something_on_table,528,560
Sit_down,593,630
Enter,640,692
Read,756,2695
Take_something_off_table,2691,2768
Use_telephone,2695,3241
Get_up,2804,2860
Walk,2860,2930
Watch_TV,2902,3097
Sit_down,2949,3009
Get_up,3116,3174
Walk,3155,3210
Sit_down,3211,3259
Put_something_on_table,3217,3246
Read,3326,3666
Take_something_off_table,3644,3719
Drink.From_cup,3687,3787
Put_something_on_table,3756,3842
Read,3884,6164
Take_something_off_table,6229,6279
Get_up,6255,6329
Put_something_on_table,6306,6348
Sit_down,6323,6365
Read,6399,15204
Get_up,15207,15256
Take_something_off_table,15232,15274
Drink.From_cup,15242,15326
Put_something_on_table,15297,15341
Sit_down,15392,15420
Read,15548,18643
Take_something_off_table,18643,18703
Read,18735,21336
Get_up,21330,21370
Put_something_on_table,21384,21415
Sit_down,21447,21475
Read,21521,27102
