event,start_frame,end_frame
Read,0,5916
Watch_TV,6129,6823
Read,6879,9582
Take_something_off_table,9611,9691
Use_tablet,9681,10009
Put_something_on_table,10047,10116
Watch_TV,10122,10987
Read,10957,11826
Watch_TV,11832,12546
Read,12621,13019
Watch_TV,13140,16120
Read,16155,18331
Watch_TV,18327,20167
Read,20179,22704
Watch_TV,22714,24274
Read,24296,27561
Watch_TV,27561,28931
Read,28931,30360
Watch_TV,30363,30653
Read,30653,31060
Watch_TV,31063,31943
Read,31940,32292
Watch_TV,32303,32548
Read,32548,33071
