event,start_frame,end_frame
Enter,1159,1186
Walk,1173,1208
Leave,1197,1219
Enter,1405,1432
Walk,1421,1461
Leave,1452,1474
Enter,2022,2050
Use_Drawer,2034,2099
Walk,2204,2289
Put_something_on_table,2273,2303
Walk,2372,2448
Walk,2476,2543
Put_something_on_table,2514,2542
Put_something_on_table,2595,2621
Walk,3112,3163
Leave,3158,3178
Enter,3295,3314
Walk,3304,3353
Pour.From_kettle,3383,3476
Walk,3516,3570
Leave,3562,3577
Enter,3641,3656
Walk,3648,3697
Stir_coffee/tea,3987,4117
Take_something_off_table,4105,4142
Drink.From_cup,4125,4211
Put_something_on_table,4190,4231
Take_something_off_table,4352,4385
Drink.From_cup,4371,4450
Put_something_on_table,4420,4457
Take_something_off_table,4652,4681
Drink.From_cup,4661,4728
Put_something_on_table,4712,4739
Take_something_off_table,4854,4881
Walk,4897,4941
Leave,4931,4953
Leave,9967,10007
Use_Drawer,9989,10044
Walk,10119,10177
Put_something_on_table,10185,10215
Read,10257,10833
Walk,10947,10992
Leave,10976,11000
Enter,11062,11086
Walk,11074,11127
Pour.From_kettle,11151,11254
Walk,11285,11336
Leave,11327,11348
Enter,11601,11627
Walk,11613,11661
Take_something_off_table,11680,11705
Take_something_off_table,11798,11824
Take_something_off_table,11917,11940
Stir_coffee/tea,11933,12052
Take_something_off_table,12051,12088
Drink.From_cup,12069,12167
Put_something_on_table,12154,12192
Take_something_off_table,12546,12583
Drink.From_cup,12563,12638
Put_something_on_table,12622,12658
Write,12680,12760
Take_something_off_table,12863,12891
Drink.From_cup,12881,12944
Put_something_on_table,12932,12964
Write,13232,13384
Take_something_off_table,13413,13439
Drink.From_cup,13422,13500
Put_something_on_table,13489,13523
Write,13674,13870
Take_something_off_table,14023,14051
Drink.From_cup,14041,14116
Take_something_off_table,14098,14128
Write,14373,14476
Write,14711,14773
Take_something_off_table,14786,14825
Drink.From_cup,14805,14879
Put_something_on_table,14862,14902
Take_something_off_table,14948,14981
Write,15091,15210
Write,15801,15901
Put_something_on_table,15967,16002
Take_something_off_table,16007,16052
Drink.From_cup,16024,16119
Put_something_on_table,16098,16139
Take_something_off_table,16167,16189
Write,16181,16246
Write,16347,16650
Write,16702,17019
Take_something_off_table,17047,17093
Drink.From_cup,17061,17162
Put_something_on_table,17126,17174
Write,17559,17668
Write,17753,17861
Write,17991,18045
Take_something_off_table,18396,18436
Drink.From_cup,18421,18517
Put_something_on_table,18479,18527
Read,18600,20061
Write,18690,18783
Write,18858,18927
Write,19174,19214
Write,19395,19457
Write,19734,19775
Read,20061,21545
Write,20588,20781
Write,21036,21160
Write,21366,21423
Write,21534,21581
Take_something_off_table,21586,21632
Drink.From_cup,21590,21667
Put_something_on_table,21654,21700
Read,21698,22979
Write,21832,22165
Write,22741,22845
Write,22894,22957
Take_something_off_table,22970,22998
Drink.From_cup,22975,23039
Put_something_on_table,23020,23048
Read,23055,23623
Write,23310,23376
Take_something_off_table,23699,23736
Walk,23741,23794
Leave,23781,23817
Enter,29232,29256
Walk,29239,29292
Put_something_on_table,29306,29330
Read,29320,33325
Write,30836,31013
Write,31197,31308
Write,31595,31644
Write,31893,31916
Write,32371,32465
