event,start_frame,end_frame
Enter,0,68
Walk,68,168
Sit_down,233,266
Lay_down,286,339
Get_up,2155,2238
Walk,2240,2288
Walk,2318,2375
Pour.From_bottle,2458,2517
Walk,2563,2611
Take_pills,2673,2732
Take_something_off_table,2804,2832
Drink.From_cup,2837,2899
Put_something_on_table,2885,2934
Sit_down,2967,3006
Lay_down,3005,3049
Get_up,3959,4019
Take_something_off_table,4031,4066
Use_telephone,4060,4372
Walk,4173,4237
Walk,4313,4389
Put_something_on_table,4358,4417
Sit_down,4467,4484
Lay_down,4484,4531
Get_up,5722,5835
Walk,5847,5966
Pour.From_bottle,5965,6063
Walk,6064,6130
Walk,6155,6221
Sit_down,6238,6265
Take_pills,6266,6318
Put_something_on_table,6318,6348
Take_something_off_table,6344,6364
Drink.From_cup,6353,6415
Put_something_on_table,6404,6431
Take_something_off_table,6434,6462
Get_up,6465,6483
Walk,6485,6537
Walk,6555,6634
Sit_down,6635,6659
Lay_down,6661,6711
Get_up,8347,8411
Take_something_off_table,8426,8468
Use_telephone,8466,8721
Walk,8583,8705
Put_something_on_table,8700,8739
Sit_down,8805,8820
Lay_down,8821,8869
Get_up,10311,10404
Walk,10405,10494
Pour.From_bottle,10612,10675
Walk,10754,10794
Take_pills,10849,10921
Walk,10950,11010
Take_something_off_table,11002,11031
Drink.From_cup,11024,11133
Put_something_on_table,11116,11140
Sit_down,11179,11198
Lay_down,11230,11321
Get_up,12994,13076
Watch_TV,13086,13126
Use_telephone,13118,13438
Sit_down,13159,13183
Get_up,13376,13412
Put_something_on_table,13422,13490
Sit_down,13514,13538
Take_something_off_table,13582,13613
Drink.From_cup,13602,13696
Put_something_on_table,13662,13700
Lay_down,13742,13768
Take_something_off_table,13788,13823
Lay_down,13849,13908
Read,13939,16078
Take_something_off_table,16095,16132
Drink.From_cup,16115,16182
Put_something_on_table,16168,16202
Lay_down,16227,16240
Lay_down,16275,16324
