event,start_frame,end_frame
Enter,385,398
Walk,391,434
Put_something_on_table,410,433
Walk,455,471
Leave,463,476
Enter,1030,1050
Walk,1040,1065
Put_something_on_table,1049,1096
Leave,1143,1166
Walk,1143,1166
Enter,1698,1715
Walk,1705,1747
Put_something_on_table,1706,1791
Walk,1812,1837
Leave,1829,1845
Enter,2435,2464
Walk,2446,2486
Put_something_on_table,2454,2489
Insert_tea_bag,2541,2621
Leave,2629,2667
Walk,2630,2659
Enter,2957,2982
Walk,2968,2997
Breakfast,3075,4690
Breakfast.Cut_bread,3284,3645
Sit_down,3908,3957
Breakfast.Spread_jam_or_butter,4024,4407
Get_up,4687,4727
Leave,4704,4732
Walk,4952,4987
Enter,4954,4994
Sit_down,4985,5042
Breakfast,4988,5989
Breakfast.Spread_jam_or_butter,5038,5335
Breakfast.Cut_bread,5390,5553
Breakfast.Eat_at_table,5577,5614
Breakfast.Eat_at_table,5878,5914
