event,start_frame,end_frame
Walk,1196,1233
Put_something_on_table,1225,1244
Walk,1268,1302
Walk,1672,1718
Cook.Cut,1761,2189
Walk,2222,2313
Use_Drawer,2312,2358
Walk,2358,2438
Put_something_on_table,2406,2444
Cook.Cut,2621,3353
Take_something_off_table,3537,3551
Walk,3555,3616
Put_something_on_table,3639,3681
Cook.Stir,3827,3950
Cook.Stir,4825,4918
Cook.Stir,5430,5570
Cook.Stir,5921,6027
Use_Drawer,6016,6198
Take_something_off_table,6228,6262
Walk,9808,9879
Eat_snack,9822,9865
Walk,9944,9990
Walk,12000,12110
Put_something_on_table,12062,12107
Use_laptop,12222,12592
Take_something_off_table,12590,12611
Walk,12612,12653
Use_Drawer,19609,20267
Walk,22989,23032
Walk,25654,25701
Walk,26340,26377
Drink.From_cup,26384,26478
Walk,26479,26550
