event,start_frame,end_frame
Enter,0,108
Walk,119,151
Walk,232,286
Sit_down,416,442
Lay_down,450,504
Get_up,1800,1849
Take_something_off_table,1882,1910
Drink.From_can,2087,2202
Drink.From_can,2262,2337
Put_something_on_table,2370,2412
Walk,2441,2548
Take_something_off_table,2902,2928
Put_something_on_table,2974,3001
Take_something_off_table,3015,3048
Pour.From_can,3137,3287
Put_something_on_table,3320,3359
Take_something_off_table,3409,3441
Sit_down,3445,3498
Drink.From_cup,3515,3616
Drink.From_cup,3752,3832
Put_something_on_table,3834,3869
Get_up,4060,4082
Sit_down,4425,4470
Lay_down,4470,4554
Get_up,6318,6366
Get_up,7255,7286
Take_something_off_table,7299,7330
Sit_down,7358,7400
Drink.From_can,7654,7761
Get_up,7798,7835
Put_something_on_table,7835,7874
Walk,7981,8037
Walk,8126,8182
Leave,8183,8270
Enter,11328,11418
Walk,11419,11515
Walk,12049,12102
Sit_down,12300,12361
Lay_down,12470,12553
Get_up,16404,16471
Watch_TV,16480,17061
Get_up,17104,17130
Take_something_off_table,17150,17176
Sit_down,17223,17255
Drink.From_can,17500,17588
Pour.From_can,17701,17824
Get_up,17872,17909
Put_something_on_table,17877,17910
Take_something_off_table,17915,17934
Sit_down,17933,17962
Drink.From_cup,18132,18262
Drink.From_cup,18338,18438
Drink.From_cup,18904,19004
Put_something_on_table,20302,20331
Get_up,20340,20364
Take_something_off_table,20513,20568
Sit_down,20825,20866
Read,21200,21322
Get_up,21405,21428
Sit_down,21460,21487
Lay_down,21495,21537
Read,21540,22306
Watch_TV,22313,22519
Put_something_on_table,22563,22579
Get_up,22566,22588
Walk,22598,22630
Leave,22622,22646
