event,start_frame,end_frame
Walk,0,19
Walk,26,56
Leave,56,140
Enter,152,226
Walk,226,266
Walk,346,418
Walk,610,710
Sit_down,714,752
Take_something_off_table,794,821
Watch_TV,822,1142
Put_something_on_table,1147,1169
Get_up,1169,1198
Walk,1209,1279
Take_something_off_table,1279,1299
Sit_down,1360,1395
Drink.From_can,1455,1500
Put_something_on_table,1555,1586
Take_something_off_table,1738,1758
Take_something_off_table,1780,1808
Pour.From_can,1809,1876
Put_something_on_table,1890,1918
Get_up,1947,1959
Take_something_off_table,1974,1997
Take_something_off_table,2050,2066
Sit_down,2056,2078
Drink.From_cup,2084,2162
Put_something_on_table,2163,2190
Eat_snack,2382,2483
Eat_snack,2577,2619
Take_something_off_table,2886,2902
Drink.From_cup,2896,3001
Put_something_on_table,2998,3018
Get_up,3259,3274
Walk,3291,3319
Walk,3665,3735
Walk,4231,4363
Sit_down,4364,4394
Take_something_off_table,4622,4653
Read,4675,4950
Put_something_on_table,4970,4995
Get_up,5213,5231
Walk,5235,5263
Leave,5356,5428
Enter,5552,5672
Walk,5672,5770
Walk,6092,6145
Take_something_off_table,6181,6205
Walk,6214,6246
Walk,6300,6343
Sit_down,6347,6384
Read,6387,7624
Get_up,7636,7659
Walk,7685,7718
Put_something_on_table,7720,7744
Walk,7766,7820
Sit_down,7956,7977
Lay_down,7978,8081
Get_up,11757,11809
Get_up,11931,11960
Take_something_off_table,11972,11989
Sit_down,12003,12039
Pour.From_can,12114,12182
Put_something_on_table,12180,12201
Take_something_off_table,12213,12236
Drink.From_cup,12254,12385
Watch_TV,12304,15379
Drink.From_cup,12454,12549
Eat_snack,12675,12761
Eat_snack,12834,12877
Drink.From_cup,13241,13326
Drink.From_cup,13601,13718
Drink.From_cup,15105,15201
Get_up,15416,15437
Walk,15445,15474
Leave,15462,15487
Enter,16061,16101
Walk,16094,16177
Put_something_on_table,16125,16156
Eat_snack,16178,16204
Walk,16215,16256
Walk,16799,16838
Sit_down,16839,16872
Use_laptop,16920,17708
Get_up,17742,17758
Walk,17765,17809
Walk,17896,17948
Walk,18081,18115
Leave,18193,18320
Enter,18723,18811
Walk,18831,18875
Walk,18940,18993
Take_something_off_table,18997,19025
Sit_down,19196,19232
Drink.From_can,19216,19284
Get_up,19561,19590
Take_something_off_table,19681,19734
Sit_down,19894,19933
Watch_TV,19942,20989
Read,21011,21599
Write,21614,21977
Watch_TV,21987,22176
Write,22195,22320
Read,22378,22747
Watch_TV,22754,23210
Read,23233,23395
Watch_TV,23392,23822
Read,23830,23915
Write,23912,24277
Watch_TV,24278,25031
Read,25071,25126
Watch_TV,25126,26278
Read,26304,26454
Watch_TV,26457,27440
Read,27459,27622
Take_something_off_table,27685,27707
Drink.From_cup,27702,27809
Put_something_on_table,27814,27834
Get_up,27860,27891
Walk,27892,27920
Walk,27985,28041
Leave,28042,28130
Enter,28289,28377
Walk,28378,28428
Walk,28542,28599
Walk,28814,28851
