event,start_frame,end_frame
Walk,0,85
Walk,339,447
Take_something_off_table,454,461
Use_telephone,473,636
Put_something_on_table,602,617
Walk,629,738
Sit_down,750,804
Take_something_off_table,815,829
Watch_TV,836,1149
Get_up,1168,1207
Put_something_on_table,1173,1190
Walk,1228,1314
Take_something_off_table,1294,1322
Get_up,1382,1448
Drink.From_can,1478,1536
Put_something_on_table,1572,1596
Watch_TV,1649,1726
Take_something_off_table,1744,1769
Take_something_off_table,1803,1824
Pour.From_bottle,1829,1900
Put_something_on_table,1904,1932
Get_up,1962,1996
Put_something_on_table,1983,2015
Sit_down,2065,2095
Take_something_off_table,2077,2087
Drink.From_cup,2098,2181
Put_something_on_table,2182,2197
Watch_TV,2257,2308
Watch_TV,2421,2538
Take_something_off_table,2906,2921
Drink.From_cup,2925,3015
Put_something_on_table,3010,3036
Watch_TV,3091,3253
Get_up,3261,3309
Walk,3310,3353
Walk,3671,3744
Take_something_off_table,3767,3784
Take_pills,3805,3977
Put_something_on_table,3872,3900
Take_something_off_table,3913,3937
Drink.From_bottle,4014,4072
Put_something_on_table,4200,4222
Walk,4245,4344
Sit_down,4389,4426
Watch_TV,4430,4481
Watch_TV,5052,5114
Get_up,5231,5259
Walk,5262,5289
Walk,5331,5349
Leave,5342,5369
Enter,5795,5824
Walk,5813,5870
Take_something_off_table,5873,5890
Use_telephone,5927,6098
Put_something_on_table,6069,6099
Walk,6113,6164
Take_something_off_table,6204,6220
Walk,6238,6279
Sit_down,6370,6406
Read,6445,7645
Get_up,7665,7686
Walk,7684,7739
Put_something_on_table,7739,7760
Walk,7792,7854
Sit_down,7978,7995
Lay_down,8006,8088
Get_up,11797,11828
Watch_TV,11857,11935
Get_up,11960,11982
Take_something_off_table,11980,12001
Sit_down,12028,12088
Pour.From_can,12132,12202
Put_something_on_table,12208,12224
Take_something_off_table,12252,12268
Drink.From_cup,12277,12403
Watch_TV,12281,12574
Drink.From_cup,12463,12567
Eat_snack,12683,12786
Watch_TV,12713,15429
Eat_snack,12836,12905
Drink.From_cup,13260,13352
Drink.From_cup,13621,13732
Eat_snack,14258,14316
Drink.From_cup,15136,15236
Get_up,15430,15455
Walk,15460,15516
Leave,15519,15554
Enter,16066,16092
Walk,16093,16155
Walk,16241,16337
Take_something_off_table,16312,16370
Take_pills,16320,16557
Put_something_on_table,16479,16504
Drink.From_bottle,16588,16658
Put_something_on_table,16730,16754
Walk,16773,16866
Take_something_off_table,16790,16811
Sit_down,16867,16903
Use_laptop,16956,17759
Get_up,17760,17785
Walk,17788,17841
Put_something_on_table,17831,17852
Walk,17920,17990
Watch_TV,17993,18088
Walk,18092,18150
Walk,18185,18202
Leave,18196,18227
Enter,18854,18880
Walk,18870,18891
Walk,18943,19032
Take_something_off_table,19032,19052
Sit_down,19216,19256
Drink.From_can,19237,19315
Drink.From_can,19506,19561
Get_up,19592,19617
Put_something_on_table,19623,19652
Take_something_off_table,19717,19752
Get_up,19922,19956
Watch_TV,19972,21020
Read,21023,21994
Watch_TV,21997,22215
Read,22216,22764
Watch_TV,22767,23287
Read,23288,23393
Watch_TV,23396,23857
Read,23861,24300
Watch_TV,24301,27461
Take_something_off_table,27707,27726
Drink.From_cup,27726,27817
Put_something_on_table,27820,27855
Get_up,27878,27911
Walk,27921,27966
Walk,28005,28033
Leave,28020,28044
Enter,28413,28438
Walk,28422,28461
Walk,28496,28625
Take_something_off_table,28625,28649
Use_telephone,28724,28815
Put_something_on_table,28782,28808
