event,start_frame,end_frame
Enter,0,177
Walk,100,248
Put_something_on_table,206,241
Breakfast,410,2380
Put_something_on_table,645,672
Breakfast.Cut_bread,1372,2069
Breakfast.Cut_bread,1372,2069
Sit_down,2385,2456
Breakfast,2484,5662
Breakfast.Spread_jam_or_butter,2910,3211
Breakfast.Cut_bread,3921,4237
Breakfast.Cut_bread,3921,4237
Breakfast.Cut_bread,4291,4421
Breakfast.Cut_bread,4291,4421
Breakfast.Eat_at_table,4430,4455
Breakfast.Cut_bread,4997,5117
Breakfast.Eat_at_table,4997,5118
Breakfast.Eat_at_table,5557,5590
Get_up,5661,5751
Take_something_off_table,5869,5893
Put_something_on_table,5929,5950
Sit_down,5979,6039
Breakfast,6089,6269
Breakfast.Eat_at_table,6113,6169
Read,6275,6794
Breakfast,6807,7155
Breakfast.Eat_at_table,6818,7088
Breakfast.Eat_at_table,6818,7088
Breakfast.Eat_at_table,7095,7126
Read,7158,7530
Breakfast,7538,7609
Breakfast.Eat_at_table,7548,7608
Read,7775,7849
Breakfast,7884,8164
Breakfast.Cut_bread,7908,8003
Breakfast.Cut_bread,7908,8003
Breakfast.Eat_at_table,8005,8046
Read,8166,8652
Breakfast,8665,8723
Breakfast.Eat_at_table,8674,8711
Read,8732,9001
Take_something_off_table,9027,9049
Drink.From_cup,9040,9222
Drink.From_cup,9246,9366
Put_something_on_table,9342,9381
Breakfast,9462,10091
Breakfast.Cut_bread,9492,10003
Breakfast.Cut_bread,9492,10003
Breakfast.Eat_at_table,10008,10040
Read,10092,10534
Breakfast,10542,10676
Breakfast.Eat_at_table,10567,10654
Read,10679,11022
Breakfast,11029,11107
Breakfast.Eat_at_table,11042,11104
Read,11106,11555
Breakfast,11557,11646
Breakfast.Eat_at_table,11570,11635
Read,11675,12182
Breakfast,12184,12529
Breakfast.Cut_bread,12229,12440
Breakfast.Cut_bread,12229,12440
Breakfast.Eat_at_table,12449,12507
Read,12531,12683
Breakfast,12684,12740
Breakfast.Eat_at_table,12703,12737
Read,12741,13459
Breakfast,13474,13558
