event,start_frame,end_frame
Use_tablet,0,643
Get_up,812,842
Walk,849,997
Leave,946,1084
Enter,1154,1328
Walk,1279,1565
Sit_down,1935,1993
Use_tablet,2222,7909
Take_something_off_table,8032,8055
Drink.From_can,8074,8191
Watch_TV,8074,9010
Put_something_on_table,8364,8395
Use_tablet,9045,16694
Watch_TV,16691,19757
Use_tablet,19766,20899
Take_something_off_table,21015,21031
Drink.From_can,21035,21164
Watch_TV,21038,21442
Drink.From_can,21198,21297
Put_something_on_table,21304,21323
Watch_TV,21868,22136
Read,22165,24150
Watch_TV,24152,28409
