event,start_frame,end_frame
Use_tablet,0,1438
Get_up,1633,1686
Leave,1959,2028
Enter,2029,2093
Put_something_on_table,2091,2119
Sit_down,2160,2234
Use_laptop,2304,4453
Get_up,4563,4623
Take_something_off_table,4588,4619
Leave,4643,4687
Enter,4758,4827
Sit_down,5179,5254
Read,5511,9552
Write,5511,9552
Take_something_off_table,5659,5670
Put_something_on_table,9553,9562
Get_up,9561,9601
Put_something_on_table,9812,9846
Put_something_on_table,10077,10112
Sit_down,10177,10272
Read,10350,11089
Write,10350,11089
Take_something_off_table,10351,10360
Eat_snack,11159,11308
Write,11321,11639
Read,11321,11639
Take_something_off_table,11809,11842
Drink.From_can,11825,11984
Drink.From_can,12140,12235
Put_something_on_table,12204,12228
Eat_snack,12271,12380
Write,12381,15339
Read,12381,15339
Eat_snack,12791,12872
Eat_snack,13262,13372
Eat_snack,13798,13882
Eat_snack,14284,14359
Take_something_off_table,15357,15371
Drink.From_can,15366,15440
Put_something_on_table,15419,15442
Write,15446,17950
Read,15446,17950
Put_something_on_table,17917,17938
Read,18275,18510
Take_something_off_table,18282,18295
Take_something_off_table,18311,18329
Drink.From_can,18491,18555
Put_something_on_table,18551,18568
Get_up,18596,18665
Take_something_off_table,18631,18647
Take_something_off_table,18828,18851
Eat_snack,19878,19952
Sit_down,20339,20439
Read,20489,26714
Get_up,26717,26767
Put_something_on_table,26925,26952
Put_something_on_table,27211,27242
Sit_down,27332,27417
Read,27447,27716
Take_something_off_table,27774,27787
Drink.From_can,27785,27836
Put_something_on_table,27833,27852
Read,27915,29007
Take_something_off_table,29024,29036
Drink.From_can,29024,29109
Read,29161,29356
Drink.From_can,29355,29440
Put_something_on_table,29421,29447
Read,29499,32751
