event,start_frame,end_frame
Read,0,606
Take_something_off_table,632,681
Drink.From_cup,714,841
Put_something_on_table,794,829
Read,926,3628
Take_something_off_table,3663,3694
Drink.From_cup,3681,3838
Put_something_on_table,3805,3847
Read,3904,5218
Get_up,5234,5276
Take_something_off_table,5314,5345
Use_telephone,5331,5750
Put_something_on_table,5730,5772
Sit_down,5942,5999
Use_tablet,6197,6781
Use_tablet,7003,11496
Take_something_off_table,11689,11727
Drink.From_cup,11708,11817
Drink.From_cup,11876,11977
Put_something_on_table,11956,11996
Get_up,12011,12048
Sit_down,12268,12322
Read,12407,18223
Get_up,18275,18312
Take_something_off_table,18476,18509
Use_telephone,18487,19408
Drink.From_cup,19013,19124
Put_something_on_table,19380,19422
Sit_down,19622,19657
Read,19699,23858
