event,start_frame,end_frame
Enter,300,343
Put_something_on_table,552,591
Put_something_on_table,599,625
Walk,940,1015
Cook,1020,9560
Cook.Cut,1137,1609
Cook.Cut,1137,1609
Walk,1623,1680
Use_Drawer,1723,1847
Walk,1864,1950
Put_something_on_table,1892,1916
Cook.Cut,2041,3195
Cook.Cut,2041,3195
Walk,3242,3292
Walk,3468,3523
Cook.Cut,4472,4541
Cook.Cut,4473,4541
Walk,4574,4623
Walk,4768,4833
Cook.Cut,4844,6013
Cook.Cut,4844,6013
Take_something_off_table,6058,6077
Walk,6086,6139
Put_something_on_table,6138,6150
Cook.Use_stove,6160,6248
Cook.Use_stove,6160,6248
Walk,6274,6329
Take_something_off_table,6367,6392
Walk,6396,6450
Cook.Stir,7293,7530
Cook.Stir,7293,7530
Walk,7952,8002
Leave,7980,8025
Enter,8111,8165
Walk,8127,8181
Cook.Stir,9124,9331
Cook.Stir,9124,9331
Walk,9574,9647
Leave,9592,9662
Enter,13956,14004
Walk,13971,14036
Cook,14020,14440
Cook.Stir,14069,14343
Walk,14813,14887
Leave,14837,14910
Enter,20144,20184
Walk,20156,20213
Cook.Stir,20287,20380
Cook.Stir,20287,20380
Cook.Use_stove,20406,20501
Cook.Use_stove,20406,20501
Use_Drawer,27530,28352
