event,start_frame,end_frame
Enter,387,427
Walk,397,446
Use_cupboard,444,955
Cook,560,14860
Walk,566,623
Put_something_on_table,598,614
Walk,657,707
Walk,854,1064
Cook.Cut,1132,1630
Cook.Cut,1132,1631
Walk,1652,1743
Use_Drawer,1688,1866
Walk,1900,1973
Put_something_on_table,1942,1965
Cook.Cut,2071,3258
Cook.Cut,2071,3257
Walk,3275,3552
Dump_in_trash,3368,3445
Cook.Cut,4495,4564
Cook.Cut,4495,4564
Walk,4604,4858
Dump_in_trash,4689,4743
Cook.Cut,4860,6049
Cook.Cut,4860,6049
Take_something_off_table,6094,6110
Walk,6104,6166
Put_something_on_table,6168,6182
Cook.Use_stove,6176,6257
Cook.Use_stove,6176,6257
Walk,6294,6361
Take_something_off_table,6403,6423
Walk,6406,6525
Cook.Use_oven,6628,6767
Use_cupboard,6771,7082
Take_pills,6890,7133
Drink.From_cup,7135,7170
Take_something_off_table,7280,7301
Cook.Stir,7320,7548
Cook.Stir,7320,7548
Put_something_on_table,7556,7576
Use_fridge,7646,7888
Walk,7946,7986
Leave,7966,8016
Enter,8187,8231
Walk,8205,8268
Pour.From_bottle,8479,8681
Use_fridge,8931,9063
Take_something_off_table,9142,9149
Cook.Stir,9148,9351
Cook.Stir,9148,9351
Put_something_on_table,9354,9369
Take_something_off_table,9422,9445
Walk,9580,9612
Leave,9586,9628
Enter,14015,14067
Walk,14048,14080
Take_something_off_table,14087,14099
Cook.Stir,14098,14370
Cook.Stir,14098,14370
Put_something_on_table,14369,14384
Cook.Use_oven,14549,14782
Walk,14807,14843
Leave,14827,14885
Enter,20211,20249
Walk,20223,20275
Put_something_on_table,20259,20272
Take_something_off_table,20296,20305
Cook,20300,20580
Cook.Stir,20304,20406
Cook.Stir,20304,20406
Put_something_on_table,20406,20419
Cook.Use_stove,20433,20525
Cook.Use_stove,20433,20526
Take_something_off_table,20513,20526
Dump_in_trash,20779,20994
Take_something_off_table,21247,21269
Drink.From_cup,21253,21353
Clean_dishes,21371,24232
Clean_dishes,21371,28423
Clean_dishes.Dry_up,23870,24225
Use_Drawer,24235,24653
Clean_dishes,24660,25648
Clean_dishes.Dry_up,24746,24800
Put_something_on_table,24800,24819
Clean_dishes.Dry_up,25371,25415
Put_something_on_table,25420,25447
Clean_dishes.Dry_up,25512,25625
Use_Drawer,25661,25771
Clean_dishes,25787,26162
Clean_dishes.Dry_up,25945,26145
Use_Drawer,26165,26269
Clean_dishes,26299,26686
Clean_dishes.Dry_up,26549,26684
Use_Drawer,26712,26858
Clean_dishes,26899,27428
Clean_dishes.Dry_up,27135,27417
Use_Drawer,27507,28339
Take_something_off_table,28085,28116
Put_something_on_table,28422,28436
