event,start_frame,end_frame
Leave,0,109
Enter,192,477
Walk,440,750
Sit_down,943,990
Take_pills,1008,1227
Put_something_on_table,1108,1143
Take_something_off_table,1161,1178
Drink.From_cup,1231,1339
Drink.From_cup,1353,1433
Put_something_on_table,1432,1450
Get_up,1479,1515
Sit_down,1927,1977
Watch_TV,1981,3197
Take_something_off_table,3297,3315
Drink.From_cup,3307,3409
Put_something_on_table,3398,3414
Lay_down,3549,3731
Watch_TV,3746,5572
Get_up,5382,5487
Write,5657,6423
Watch_TV,6447,6884
Watch_TV,7178,7288
Take_something_off_table,7358,7373
Drink.From_cup,7367,7473
Watch_TV,7382,7683
Drink.From_cup,7622,7742
Put_something_on_table,7718,7742
Watch_TV,7770,11752
Take_something_off_table,11777,11789
Drink.From_cup,11783,11899
Watch_TV,11810,12140
Drink.From_cup,12073,12175
Put_something_on_table,12163,12182
Watch_TV,12200,12250
Get_up,12313,12347
Sit_down,12712,12748
Take_pills,12755,13001
Put_something_on_table,12897,12914
Take_something_off_table,12965,12987
Drink.From_cup,13011,13103
Drink.From_cup,13185,13272
Put_something_on_table,13266,13280
Get_up,13335,13367
Sit_down,13582,13636
Lay_down,13642,13691
Watch_TV,13694,14787
Write,14814,15596
Get_up,16056,16138
Watch_TV,17071,18011
Take_something_off_table,17403,17421
Drink.From_cup,17415,17531
Put_something_on_table,17589,17619
Read,18296,20501
Watch_TV,20505,20870
Read,20874,23079
Watch_TV,23083,23377
Read,23385,25776
Take_something_off_table,25784,25803
Drink.From_cup,25797,25937
Watch_TV,25820,25944
Read,25948,26655
Drink.From_cup,26281,26360
Watch_TV,26746,26954
Drink.From_cup,26748,26870
Drink.From_cup,26999,27113
Put_something_on_table,27287,27314
Write,27640,27976
Use_tablet,27976,28960
Write,28959,29241
Use_tablet,29241,29737
