event,start_frame,end_frame
Drink.From_cup,0,30
Put_something_on_table,5,21
Read,36,354
Take_something_off_table,377,390
Drink.From_cup,381,449
Put_something_on_table,443,454
Get_up,470,513
Leave,549,579
Enter,8251,8288
Take_something_off_table,8298,8309
Drink.From_cup,8305,8357
Leave,8354,8426
Enter,9905,9952
Put_something_on_table,9960,9977
Sit_down,10107,10200
Use_tablet,10290,10347
Take_something_off_table,10433,10454
Drink.From_cup,10441,10548
Put_something_on_table,10524,10560
Write,10585,13788
Read,10585,13788
Take_something_off_table,13817,13838
Drink.From_cup,13830,13936
Put_something_on_table,13885,13933
Get_up,14137,14193
Leave,14203,14248
Enter,15133,15180
Sit_down,15200,15280
Take_something_off_table,15393,15407
Write,15416,18193
Read,15416,18193
Take_something_off_table,18235,18253
Drink.From_cup,18248,18325
Put_something_on_table,18292,18332
Use_tablet,18481,20175
Take_something_off_table,20218,20241
Drink.From_cup,20228,20305
Get_up,20308,20359
Leave,20377,20423
