event,start_frame,end_frame
Read,0,1169
Write,0,1169
Put_something_on_table,1135,1155
Get_up,1183,1249
Use_cupboard,1294,1443
Sit_down,1592,1652
Put_something_on_table,1594,1617
Take_pills,1691,1870
Take_something_off_table,1752,1774
Put_something_on_table,1826,1839
Take_something_off_table,1871,1890
Drink.From_cup,1889,1943
Put_something_on_table,1943,1959
Take_something_off_table,2080,2114
Get_up,2167,2235
Use_cupboard,2254,2449
Sit_down,2494,2566
Take_something_off_table,2552,2566
Write,2574,7257
Read,2574,7257
Put_something_on_table,7268,7286
Get_up,7312,7359
Use_cupboard,7381,7547
Sit_down,7603,7672
Drink.From_bottle,7794,7945
Put_something_on_table,8052,8091
Take_something_off_table,8362,8377
Write,8959,10582
Read,8959,10582
Put_something_on_table,10586,10597
Take_something_off_table,10600,10616
Drink.From_bottle,10608,10779
Drink.From_bottle,10842,10997
Get_up,11123,11172
Use_cupboard,11200,11317
Sit_down,11407,11472
Write,11497,15210
Read,11497,15210
Take_something_off_table,11513,11533
Put_something_on_table,15158,15176
Drink.From_cup,15555,15660
Take_something_off_table,15560,15572
Put_something_on_table,15635,15655
Take_something_off_table,15946,15962
Read,15966,18231
Write,15966,18231
Put_something_on_table,18231,18243
Get_up,18286,18358
Use_cupboard,18387,18581
Put_something_on_table,18625,18644
Sit_down,18679,18761
Read,18797,24787
Write,18797,24787
Take_something_off_table,18832,18851
Take_something_off_table,22199,22208
Drink.From_bottle,22253,22351
Put_something_on_table,22494,22513
Put_something_on_table,24791,24801
Drink.From_bottle,24851,25095
Take_something_off_table,24852,24871
Put_something_on_table,25238,25271
Take_something_off_table,25542,25559
Read,25592,33940
Write,25592,33940
Put_something_on_table,33951,33958
Take_something_off_table,33955,33978
Drink.From_bottle,33967,34077
Drink.From_bottle,34151,34312
Get_up,34366,34435
Use_cupboard,34474,34580
Sit_down,34702,34809
Take_something_off_table,34809,34824
Drink.From_cup,34824,34887
Put_something_on_table,34886,34901
Take_something_off_table,34924,34937
Read,34937,36882
Write,34937,36882
Put_something_on_table,36631,36643
Use_tablet,36978,37482
