event,start_frame,end_frame
Walk,1632,1840
Leave,1745,1916
Enter,2109,2227
Walk,2163,2269
Put_something_on_table,2241,2269
Get_water,2379,2527
Make_coffee.Pour_water,2569,2915
Make_coffee,2569,4093
Use_cupboard,3061,3907
Make_coffee.Pour_grains,3623,3813
Make_tea.Boil_water,4318,4608
Use_cupboard,4634,5438
Clean_dishes.Dry_up,4795,5309
Clean_dishes.Dry_up,4795,5309
Use_Drawer,5447,5573
Put_something_on_table,5576,5596
Clean_dishes.Put_something_in_sink,5658,5736
Clean_dishes,5724,6127
Clean_dishes.Clean_with_water,5737,6507
Clean_dishes,5738,6127
Use_Drawer,6526,6946
Clean_dishes,7082,7458
Clean_dishes,7082,7457
Wipe_table,7621,7859
Wipe_table,7963,8028
Clean_dishes,8145,8496
Clean_dishes,8157,9189
Clean_dishes.Dry_up,8171,8443
Use_Drawer,8523,8854
Clean_dishes,8913,9188
Clean_dishes.Dry_up,8989,9190
Cook.Use_oven,9223,9335
Clean_dishes,9391,9737
Clean_dishes,9391,10003
Clean_dishes.Dry_up,9400,9726
Use_Drawer,9759,10002
Use_cupboard,10271,10442
Put_something_on_table,10451,10477
Take_pills,10616,10740
Take_something_off_table,10739,10746
Drink.From_cup,10744,10798
Drink.From_cup,10829,10884
Put_something_on_table,10857,10873
Take_something_off_table,10883,10903
Use_cupboard,10927,11018
Dump_in_trash,11449,11520
Pour.From_kettle,11607,11731
Pour.From_kettle,11885,12089
Make_tea.Insert_tea_bag,12223,12437
Dump_in_trash,12491,12563
Clean_dishes,12604,13084
Clean_dishes,12604,13084
Clean_dishes.Dry_up,12860,13097
Put_something_on_table,13147,13172
Wipe_table,13271,13375
Wipe_table,14244,14289
Use_Drawer,14607,14711
Dump_in_trash,14721,14758
Take_something_off_table,14821,14834
Drink.From_cup,14823,14914
Put_something_on_table,14909,14922
Get_water,15267,15403
Make_coffee.Pour_water,15527,15634
Make_coffee,15527,15633
Take_something_off_table,15771,15796
Drink.From_cup,15779,15902
Take_something_off_table,15890,15909
Put_something_on_table,16001,16024
Walk,16063,16151
Leave,16100,16204
Enter,19966,20058
Walk,19991,20073
Take_something_off_table,20073,20088
Put_something_on_table,20271,20288
Make_tea.Boil_water,20442,21028
Use_cupboard,21075,22196
Make_coffee,21409,21916
Make_coffee.Pour_grains,21409,21558
Take_pills,22357,22471
Put_something_on_table,22407,22429
Take_something_off_table,22431,22445
Drink.From_cup,22474,22522
Drink.From_cup,22540,22601
Put_something_on_table,22589,22614
Use_Drawer,22651,22857
Cook.Use_oven,22877,23067
Take_something_off_table,23228,23247
Use_Drawer,23297,23680
Walk,24341,24586
Leave,24484,24630
Enter,25952,26045
Walk,25995,26110
Take_something_off_table,26803,26853
Dump_in_trash,26918,26984
Put_something_on_table,27052,27074
Pour.From_kettle,27090,27243
Use_fridge,27505,27851
Pour.From_bottle,27897,28026
Use_fridge,28146,28224
Pour.From_kettle,28518,28666
Make_tea.Insert_tea_bag,28689,29058
Dump_in_trash,29112,29172
Eat_snack,29253,29328
Take_something_off_table,29256,29278
Drink.From_cup,29379,29484
Put_something_on_table,29564,29598
Get_water,29897,30044
Take_something_off_table,30194,30225
Put_something_on_table,30277,30303
Take_something_off_table,30459,30534
Walk,30590,30692
Leave,30651,30720
Enter,30758,30816
Walk,30777,30865
Put_something_on_table,30898,30923
Walk,30937,30977
Use_Drawer,30978,31149
Walk,31141,31181
Leave,31153,31211
