event,start_frame,end_frame
Read,2,1334
Take_something_off_table,1349,1365
Drink.From_cup,1356,1481
Drink.From_cup,1766,1870
Put_something_on_table,1837,1872
Read,2461,5908
Take_something_off_table,5330,5356
Drink.From_cup,5349,5542
Put_something_on_table,5494,5526
Get_up,5911,5969
Put_something_on_table,6204,6232
Sit_down,6291,6434
Use_tablet,6454,15423
Drink.From_cup,13456,13559
Read,15526,23398
Take_something_off_table,17889,17899
Drink.From_cup,17894,17990
Put_something_on_table,17956,17990
Take_something_off_table,21088,21109
Drink.From_cup,21093,21216
Put_something_on_table,21199,21224
Get_up,23401,23451
Take_something_off_table,23619,23645
Walk,23660,23721
Leave,23666,23766
