event,start_frame,end_frame
Watch_TV,0,370
Get_up,380,440
Walk,447,682
Leave,620,781
Enter,3010,3190
Walk,3146,3405
Walk,3528,3603
Sit_down,3661,3718
Use_laptop,3971,5033
Put_something_on_table,5335,5360
Read,5576,9205
Get_up,9243,9275
Walk,9300,9375
Leave,9317,9433
Enter,9948,10027
Walk,9970,10061
Sit_down,10198,10268
Read,10340,15122
Get_up,15185,15239
Take_something_off_table,15403,15425
Sit_down,15457,15507
Use_laptop,15704,17265
Watch_TV,17449,17652
Use_tablet,17760,24827
Get_up,24906,24966
Walk,24980,25045
Leave,25011,25131
Enter,25556,25647
Walk,25578,25698
Sit_down,25769,25807
Read,25915,26111
Write,26661,28878
Read,28878,29429
