event,start_frame,end_frame
Drink.From_bottle,64,171
Drink.From_bottle,224,287
Put_something_on_table,375,384
Walk,395,477
Leave,489,601
Enter,802,920
Walk,946,1059
Take_something_off_table,1056,1063
Sit_down,1101,1138
Drink.From_bottle,1287,1383
Drink.From_bottle,1447,1540
Put_something_on_table,1601,1607
Get_up,1622,1648
Walk,1653,1775
Leave,1770,1785
Enter,2271,2283
Walk,2282,2338
Walk,2402,2541
Take_something_off_table,2546,2556
Drink.From_bottle,2635,2724
Put_something_on_table,2875,2880
Sit_down,2887,2944
Get_up,3261,3280
Walk,3280,3401
Leave,3402,3529
Enter,3809,3908
Walk,3929,4049
Sit_down,4080,4146
Take_something_off_table,4311,4317
Drink.From_bottle,4432,4526
Put_something_on_table,4730,4735
Get_up,4931,4950
Walk,4954,5052
Leave,5046,5058
Enter,5610,5620
Walk,5618,5760
Take_something_off_table,5770,5776
Put_something_on_table,5777,5783
Sit_down,5801,5824
Take_something_off_table,5971,5979
Drink.From_bottle,6230,6300
Put_something_on_table,6421,6428
Get_up,6682,6703
Walk,6726,6790
Leave,6791,6896
Enter,7281,7416
Walk,7422,7533
Sit_down,7556,7609
Take_something_off_table,8167,8177
Drink.From_bottle,8355,8456
Put_something_on_table,8651,8659
Get_up,9100,9120
Walk,9121,9251
Get_up,9996,10008
Walk,10004,10194
Sit_down,10195,10241
Get_up,10864,10886
Walk,10887,11013
Leave,11014,11141
Enter,11377,11504
Walk,11504,11609
Sit_down,11636,11673
Take_something_off_table,12405,12412
Drink.From_bottle,12701,12773
Put_something_on_table,12981,12988
Get_up,13658,13672
Walk,13695,13817
Leave,13812,13822
Enter,14512,14524
Walk,14519,14674
Walk,14900,14968
Leave,14965,14979
