event,start_frame,end_frame
Walk,0,38
Put_something_on_table,34,40
Put_something_on_table,42,47
Walk,86,139
Leave,130,147
Enter,204,221
Walk,211,260
Put_something_on_table,258,272
Make_coffee,276,1778
Make_coffee.Get_water,277,555
Put_something_on_table,601,620
Take_something_off_table,831,842
Make_coffee.Pour_water,855,1031
Use_cupboard,1098,1915
Use_Drawer,1146,1866
Put_something_on_table,1419,1432
Make_coffee.Pour_grains,1537,1637
Take_something_off_table,1775,1795
Dump_in_trash,2066,2140
Clean_dishes,2280,5011
Use_Drawer,2815,3112
Take_something_off_table,3118,3137
Clean_dishes.Put_something_in_sink,3138,3159
Clean_dishes.Clean_with_water,3162,4556
Put_something_on_table,3458,3479
Put_something_on_table,3630,3652
Put_something_on_table,4162,4183
Clean_dishes.Dry_up,4573,4844
Put_something_on_table,4740,4752
Take_something_off_table,4755,4771
Clean_dishes.Clean_with_water,4845,4994
Clean_dishes.Dry_up,5009,5762
Put_something_on_table,5202,5215
Take_something_off_table,5226,5244
Put_something_on_table,5306,5325
Take_something_off_table,5559,5581
Put_something_on_table,5738,5758
Use_cupboard,5783,6131
Take_something_off_table,5926,5945
Put_something_on_table,5961,5975
Take_something_off_table,6019,6041
Take_something_off_table,6153,6173
Pour.From_kettle,6206,6289
Walk,6306,6380
Drink.From_cup,6646,6684
Walk,6710,6797
Dump_in_trash,6799,6841
Use_Drawer,6858,6982
Use_Drawer,7010,7088
Walk,7101,7157
Pour.From_kettle,7173,7215
Walk,7259,7336
Get_water,7505,7570
Clean_dishes,7578,7720
Clean_dishes.Clean_with_water,7590,7669
Put_something_on_table,7682,7702
Take_something_off_table,8139,8165
Clean_dishes,8474,8617
Clean_dishes.Clean_with_water,8479,8608
Make_coffee,8626,10002
Make_coffee.Get_water,8634,8731
Walk,8736,8766
Put_something_on_table,8787,8814
Dump_in_trash,8953,9001
Use_cupboard,9057,9765
Use_Drawer,9114,9721
Put_something_on_table,9477,9501
Make_coffee.Pour_grains,9594,9644
Take_something_off_table,9765,9785
Make_coffee.Pour_water,9792,9908
Use_fridge,10113,10382
Use_cupboard,10417,10906
Take_something_off_table,10459,10480
Use_Drawer,10506,10674
Take_something_off_table,10754,10777
Take_something_off_table,10931,10956
Take_something_off_table,10969,10984
Take_something_off_table,10992,11005
Wipe_table,11034,11320
Put_something_on_table,11108,11127
Take_something_off_table,11152,11170
Put_something_on_table,11308,11322
Clean_dishes,11328,11778
Clean_dishes.Put_something_in_sink,11329,11339
Take_something_off_table,11348,11357
Clean_dishes.Clean_with_water,11590,11773
Put_something_on_table,11779,11789
Wipe_table,11792,11804
Wipe_table,11840,11896
Walk,11917,11960
Take_something_off_table,11986,12001
Wipe_table,12026,12214
Put_something_on_table,12359,12370
Take_something_off_table,12383,12391
Put_something_on_table,12400,12407
Walk,12911,12923
Walk,13368,13398
Take_something_off_table,13410,13422
Put_something_on_table,13441,13451
Walk,13569,13600
Walk,13688,13702
Pour.From_kettle,14670,14736
Take_something_off_table,14759,14772
Walk,14776,14868
Drink.From_cup,14954,15001
Drink.From_cup,15143,15192
Drink.From_cup,15320,15357
Walk,15374,15489
Clean_dishes,15509,16525
Clean_dishes.Clean_with_water,15520,15793
Clean_dishes.Put_something_in_sink,15833,15850
Walk,15883,15909
Walk,15937,15959
Clean_dishes.Clean_with_water,16067,16380
Clean_dishes.Dry_up,16420,16523
Walk,16477,16514
Walk,16591,16620
Walk,16722,16762
Walk,17113,17149
Dump_in_trash,17135,17176
Walk,17184,17233
Walk,17354,17411
Take_something_off_table,17447,17458
Walk,17454,17497
Clean_dishes,17518,18462
Put_something_on_table,17566,17577
Clean_dishes.Clean_with_water,17717,18076
Put_something_on_table,17791,17801
Clean_dishes.Dry_up,18093,18462
Put_something_on_table,18310,18321
Take_something_off_table,18321,18333
Put_something_on_table,18462,18473
Wipe_table,18476,18511
Use_Drawer,18816,18862
Walk,18913,19247
Leave,19240,19257
