event,start_frame,end_frame
Read,10,1490
Take_something_off_table,669,695
Drink.From_cup,700,920
Drink.From_cup,1431,1491
Put_something_on_table,1503,1541
Read,1560,14600
Take_something_off_table,14560,14610
Drink.From_cup,14604,14741
Read,14764,14958
Drink.From_cup,14943,15061
Put_something_on_table,15072,15108
Read,15141,16903
Get_up,16934,16990
Walk,17003,17053
Put_something_on_table,17069,17094
Walk,17176,17594
Leave,17588,17641
Enter,17713,17742
Walk,17747,18352
Walk,18425,18647
Take_something_off_table,18701,18757
Put_something_on_table,18766,18797
Read,18837,19026
Walk,19026,19094
Sit_down,19095,19139
Use_glasses,19198,19247
Read,19280,50264
